GO:0006089,1
GO:0045835,1
GO:0031494,1
GO:0010255,1
GO:0006565,1
GO:0044237,12
GO:0010506,4
GO:0051027,1
GO:0006666,1
GO:2000805,1
GO:0046019,1
GO:0000055,1
GO:0031398,1
GO:0032984,3
GO:0016091,3
GO:0043603,2
GO:0000731,1
GO:0030476,1
GO:0042797,1
GO:0009436,1
GO:0043619,1
GO:0000041,4
GO:0070544,1
GO:0006734,3
GO:0006420,2
GO:0000348,1
GO:0055114,5
GO:0007089,1
GO:0006627,1
GO:0000288,2
GO:0006108,1
GO:0006672,1
GO:0000967,3
GO:0034063,1
GO:0000019,2
GO:0010892,1
GO:0097033,2
GO:0015693,2
GO:0046131,4
GO:0019344,3
GO:0006808,1
GO:0006006,3
GO:0015936,2
GO:0051445,4
GO:0006220,5
GO:0006491,1
GO:0048210,1
GO:2001172,1
GO:0031109,3
GO:0000115,1
GO:0005991,1
GO:0090153,2
GO:0006227,1
GO:0006077,2
GO:0044106,3
GO:0006386,1
GO:0006879,2
GO:0008277,1
GO:0032968,1
GO:0007190,1
GO:0042167,1
GO:0045040,1
GO:0030497,2
GO:0014070,3
GO:0051346,2
GO:0048017,2
GO:0032007,1
GO:0009207,2
GO:0034655,4
GO:0035445,1
GO:0006665,4
GO:0051028,2
GO:0016337,1
GO:0000186,1
GO:0000411,2
GO:0000294,1
GO:0031058,1
GO:0035435,1
GO:2000602,3
GO:0015871,1
GO:0043410,2
GO:0051205,2
GO:0060277,1
GO:0010557,3
GO:0045185,2
GO:0000167,1
GO:0006103,2
GO:0010691,1
GO:0045898,2
GO:0007088,2
GO:0006528,3
GO:0042148,1
GO:0007127,1
GO:0071701,1
GO:0006015,1
GO:0001101,2
GO:0035356,1
GO:0071931,1
GO:0000001,1
GO:0071048,1
GO:0016239,1
GO:0043604,1
GO:0043094,1
GO:0034225,1
GO:0060178,1
GO:2000217,2
GO:0015931,5
GO:0072527,5
GO:0032988,3
GO:0015684,1
GO:0070407,1
GO:0070550,1
GO:0070144,1
GO:0006073,2
GO:0006830,1
GO:0070932,1
GO:0060195,1
GO:0006637,2
GO:0006888,2
GO:0018364,1
GO:0044262,3
GO:0015696,2
GO:0006517,1
GO:0044255,6
GO:0032186,1
GO:0001676,1
GO:0031126,2
GO:0006568,1
GO:0007021,1
GO:0042307,1
GO:0006190,1
GO:2000105,2
GO:0015804,3
GO:0006098,3
GO:0043632,3
GO:0019563,1
GO:0000079,1
GO:0071042,1
GO:0006048,1
GO:0070682,1
GO:0046132,1
GO:0031047,1
GO:0030149,2
GO:0031440,1
GO:0015837,4
GO:0009126,3
GO:0051457,1
GO:0006356,2
GO:0045921,1
GO:0034502,6
GO:0018193,5
GO:0044242,1
GO:0046483,5
GO:0032264,1
GO:0031503,2
GO:0070271,5
GO:0071805,2
GO:0006660,1
GO:0048260,1
GO:2000600,1
GO:0071508,1
GO:0019318,5
GO:0034067,2
GO:0090374,1
GO:0061393,1
GO:0051469,1
GO:0001932,2
GO:0009142,4
GO:0006730,3
GO:0007004,1
GO:0006275,2
GO:0015817,1
GO:0071842,3
GO:0051090,1
GO:0042766,1
GO:0000272,2
GO:0042743,2
GO:0006903,2
GO:0016070,7
GO:0016180,3
GO:0070893,1
GO:0034642,1
GO:2000112,2
GO:0072531,2
GO:0006814,2
GO:0034755,3
GO:0043628,3
GO:0018393,2
GO:0000302,3
GO:0033683,3
GO:0000465,1
GO:0034775,1
GO:0034462,1
GO:0043101,2
GO:0035955,1
GO:0002181,2
GO:0006749,1
GO:0019551,1
GO:0006571,1
GO:0006086,1
GO:0046416,2
GO:0031086,2
GO:0007243,1
GO:0009847,1
GO:0006301,2
GO:0006164,2
GO:0019433,1
GO:0006333,2
GO:0001304,3
GO:0045292,3
GO:0046898,1
GO:0060261,1
GO:0016075,2
GO:0007095,1
GO:0009092,2
GO:0046475,1
GO:0006400,4
GO:0031668,4
GO:0060303,1
GO:0030970,1
GO:0071722,1
GO:0033184,1
GO:0090068,1
GO:0048211,1
GO:0043935,2
GO:0006426,2
GO:0051336,5
GO:0006171,1
GO:0060255,7
GO:0006364,4
GO:0006265,1
GO:0032434,2
GO:0016052,3
GO:0006740,2
GO:0018105,1
GO:0015805,1
GO:0031564,1
GO:0006820,4
GO:0031939,1
GO:0070134,1
GO:0017038,1
GO:0009308,5
GO:0042138,1
GO:0000161,2
GO:0031134,1
GO:0031167,2
GO:0006635,2
GO:0007019,2
GO:0071454,1
GO:0032273,2
GO:0046856,1
GO:0010044,1
GO:0022904,5
GO:0000018,3
GO:0015780,2
GO:0000132,1
GO:0016125,6
GO:0000075,6
GO:0009102,1
GO:0009094,1
GO:0009148,3
GO:0006200,1
GO:0022616,3
GO:0051455,1
GO:0032940,3
GO:0006007,3
GO:2000235,1
GO:0018027,1
GO:0016074,3
GO:0019988,2
GO:0051304,4
GO:0009095,2
GO:0031118,2
GO:0032056,1
GO:0006897,3
GO:0051338,4
GO:0051237,1
GO:0007033,1
GO:0015976,1
GO:0051493,5
GO:0006264,1
GO:0051181,4
GO:0034637,1
GO:0006875,1
GO:0070058,1
GO:0006561,1
GO:0045010,2
GO:0071469,1
GO:0031107,1
GO:0033108,1
GO:0000053,1
GO:0018298,1
GO:0007155,2
GO:0032055,1
GO:0048208,1
GO:0032220,1
GO:0015811,1
GO:0006066,5
GO:0046390,1
GO:0010527,1
GO:0034499,1
GO:0016043,5
GO:0009435,3
GO:0051156,1
GO:0035753,1
GO:0006267,1
GO:0018202,3
GO:0006999,2
GO:0031930,1
GO:0009972,1
GO:0051258,1
GO:0006850,1
GO:0006537,1
GO:0070623,2
GO:0006646,1
GO:0031573,1
GO:0006497,1
GO:0051446,1
GO:2001043,1
GO:0043001,1
GO:0046656,1
GO:0032436,1
GO:0000244,1
GO:0042989,1
GO:0006595,5
GO:0006481,1
GO:0035822,3
GO:0007005,3
GO:0048308,3
GO:0010993,3
GO:0006167,1
GO:0006611,1
GO:0034356,1
GO:0070301,1
GO:0015741,1
GO:0045141,2
GO:0048024,1
GO:0051096,1
GO:0042221,10
GO:0071476,1
GO:0034476,1
GO:0031399,3
GO:0006348,1
GO:0006906,6
GO:0009411,3
GO:0000122,2
GO:0010520,3
GO:0046939,2
GO:0051017,2
GO:0015865,3
GO:0046488,4
GO:0035967,2
GO:0018016,1
GO:0006069,1
GO:0031081,1
GO:0046098,1
GO:0046513,1
GO:0000902,1
GO:0000467,1
GO:0051273,4
GO:0001180,1
GO:0034204,2
GO:0031647,3
GO:0006464,15
GO:0006096,1
GO:0043161,6
GO:0010794,1
GO:0034623,1
GO:0015699,1
GO:0010723,1
GO:0070150,1
GO:0007107,1
GO:0010648,3
GO:0005999,1
GO:0071470,3
GO:0032012,1
GO:0015856,1
GO:0030048,2
GO:0000245,3
GO:0008053,1
GO:0090203,1
GO:0010994,1
GO:0030031,1
GO:0071035,1
GO:0046907,6
GO:0007166,3
GO:0060341,3
GO:0032435,1
GO:0015862,1
GO:0032048,2
GO:0043418,1
GO:0032200,3
GO:0046323,1
GO:0019538,4
GO:0000316,1
GO:0007129,1
GO:0072462,1
GO:0045144,1
GO:0006213,4
GO:0006915,3
GO:0019236,2
GO:0031119,1
GO:0009628,6
GO:0000464,1
GO:2000616,1
GO:0071426,2
GO:0007096,2
GO:0009063,1
GO:0045934,3
GO:0010962,1
GO:0048255,1
GO:0031591,1
GO:0006278,2
GO:0070897,3
GO:0051129,4
GO:0010458,1
GO:0034501,1
GO:0000379,1
GO:0006546,2
GO:0044283,3
GO:0009313,2
GO:0061092,1
GO:0010243,1
GO:0007346,1
GO:0009163,3
GO:0006555,2
GO:0006642,1
GO:0070507,4
GO:0070127,1
GO:0006644,4
GO:0006390,2
GO:0006183,1
GO:0016036,1
GO:0000903,1
GO:0015893,3
GO:0043254,2
GO:0000741,3
GO:0071428,1
GO:0006777,1
GO:0000751,1
GO:0046130,3
GO:0000188,2
GO:0007103,1
GO:0015720,1
GO:0000256,2
GO:0006378,1
GO:2001252,3
GO:0043007,1
GO:0051436,1
GO:0000084,2
GO:0006893,2
GO:0034497,1
GO:0000373,1
GO:0000196,2
GO:0042455,2
GO:0010511,3
GO:0015861,1
GO:0042723,5
GO:0044273,1
GO:0018410,3
GO:0009067,1
GO:0051348,3
GO:0045990,5
GO:0048313,1
GO:0045490,1
GO:0006624,1
GO:0042274,2
GO:0015810,1
GO:0001308,1
GO:0031324,3
GO:0000767,2
GO:0043144,4
GO:0000481,1
GO:0006366,1
GO:0070417,2
GO:0031292,1
GO:0043547,2
GO:0000105,1
GO:0019547,1
GO:0009651,1
GO:0045103,1
GO:0051382,1
GO:0051223,3
GO:0008380,4
GO:0043170,8
GO:0006336,1
GO:0001015,1
GO:0046015,2
GO:2000219,1
GO:0006729,1
GO:0035336,1
GO:0006140,2
GO:0000436,1
GO:0034762,1
GO:0090002,1
GO:0090180,1
GO:0046579,2
GO:0070592,4
GO:0071846,1
GO:0019438,1
GO:0048034,1
GO:0007618,1
GO:0090304,4
GO:0006082,2
GO:0006014,2
GO:0071702,4
GO:2000156,1
GO:0006379,1
GO:0006904,1
GO:0006623,2
GO:0042273,3
GO:0006882,1
GO:0006914,5
GO:0009221,1
GO:0071072,1
GO:0006551,2
GO:0009101,2
GO:0046890,3
GO:0080182,1
GO:0045595,2
GO:0006885,3
GO:0001522,4
GO:0071897,3
GO:0007117,3
GO:0048278,2
GO:0006534,2
GO:0048518,5
GO:0016567,5
GO:0042631,1
GO:0043065,1
GO:0010388,1
GO:0046677,1
GO:0015802,4
GO:0007135,2
GO:0030071,1
GO:0006974,5
GO:0006419,2
GO:0042787,1
GO:0000011,1
GO:0007580,1
GO:0009250,2
GO:0009219,3
GO:0009167,4
GO:0007532,1
GO:0048268,1
GO:0006021,1
GO:0006172,1
GO:0016320,1
GO:0047484,1
GO:0034644,2
GO:0015887,1
GO:0090037,1
GO:0051228,1
GO:0033673,2
GO:0071266,1
GO:0045732,1
GO:0061136,2
GO:0007047,1
GO:0046580,2
GO:0009306,1
GO:0006829,2
GO:0006486,3
GO:0015809,1
GO:0040007,4
GO:0010390,1
GO:0045761,2
GO:0006567,1
GO:0051261,2
GO:0051646,3
GO:0006817,2
GO:0009168,1
GO:0001408,1
GO:0006747,1
GO:0006452,1
GO:0060988,1
GO:0045818,1
GO:0034079,1
GO:0001558,1
GO:0000435,1
GO:0071852,3
GO:0046519,2
GO:0031570,2
GO:0005975,4
GO:0031848,1
GO:0018063,1
GO:0043618,1
GO:0010556,1
GO:0046365,3
GO:0042174,1
GO:0006032,2
GO:0034096,1
GO:0006890,1
GO:0006110,2
GO:0065004,3
GO:0051252,7
GO:0015850,3
GO:0070145,1
GO:0030447,4
GO:0006228,1
GO:0070828,4
GO:0033261,3
GO:0015755,2
GO:0046081,1
GO:0006613,2
GO:0001079,1
GO:0046713,2
GO:0001081,1
GO:0048869,3
GO:0006402,3
GO:0070911,1
GO:0003333,2
GO:0034504,4
GO:0072363,1
GO:0097034,1
GO:0000707,1
GO:0071919,1
GO:0006408,1
GO:0032211,1
GO:0019637,5
GO:0032858,1
GO:0006564,1
GO:0043951,1
GO:0006078,1
GO:0010922,1
GO:0043244,3
GO:0050790,4
GO:0007118,1
GO:0000183,1
GO:0051091,1
GO:0045937,1
GO:0044419,1
GO:0032958,1
GO:0072670,1
GO:0051865,1
GO:0048878,5
GO:0051014,2
GO:0090294,2
GO:0001306,3
GO:0006119,2
GO:0010793,2
GO:0051315,1
GO:0010224,1
