6813	S000000152
6812	5936
6812	S000005821
6812	5935
6815	S000000378
6815	S000005308
6814	S000002940
6814	S000001137
6817	S000000159
6817	S000004946
9757	9373
9757	9471
9756	9540
9756	S000000935
9755	9364
9755	9407
9754	9658
9754	9222
9753	9165
9753	9332
9752	9326
9752	9606
9751	9546
9751	9630
9750	7802
9750	8999
9750	9282
9759	9666
9759	9566
9758	9588
9758	9023
8913	8578
8913	8182
8848	7895
8848	7893
8849	8480
8849	S000000322
8843	7646
8843	7836
8844	8342
8844	S000000467
8847	8570
8847	8063
8915	8026
8915	8346
7669	S000003318
7669	S000005925
7668	S000003078
7668	S000002848
7661	S000000359
7661	S000002622
7660	6059
7660	7563
7662	6722
7662	S000002389
7665	S000005367
7665	S000003724
7664	6952
7664	6136
7667	S000003081
7667	S000002897
7666	S000004921
7666	6771
8711	S000001587
8711	S000000135
8712	S000002178
8712	S000000286
8713	8148
8713	7960
8714	8084
8714	8144
8714	S000001592
8715	S000003495
8715	S000005989
8716	7774
8716	7772
8717	8370
8717	S000001283
8719	S000006152
8719	S000001368
5618	S000001281
5618	S000002325
5619	S000000371
5619	S000003262
9330	8921
9330	S000006102
5613	S000003133
5613	S000005072
5610	S000001307
5610	S000004263
5611	S000003445
5611	S000000160
5616	S000006042
5616	S000003001
5615	S000001000
5615	S000006128
7118	S000001176
7118	S000000432
9524	S000000451
9524	S000003762
9524	S000000564
9524	S000006348
9526	9271
9526	S000001766
9527	8475
9527	9296
9520	9375
9520	S000002789
9521	8834
9521	8619
9522	8892
9522	9001
9523	9076
9523	S000001756
6778	S000001101
6778	S000004399
6779	S000005343
6779	6710
6774	S000003932
6774	5067
6777	5099
6777	S000006094
6770	6537
6770	S000005979
6770	S000003456
6771	6751
6771	S000003725
6772	S000001089
6772	5732
6773	6285
6773	5638
9964	9941
9964	9845
9965	9964
9965	9963
9967	9956
9967	9864
9960	9883
9960	9872
9961	9709
9961	9796
9961	9794
9962	9378
9962	9605
9962	9901
9962	9629
9962	9870
9963	9839
9963	9694
9963	9838
9969	9320
9969	9949
9969	9555
9969	8716
9508	S000003617
9508	S000006156
9508	S000003118
9508	S000002598
9503	S000005480
9503	S000002156
9503	S000000123
9503	S000003380
9503	S000006306
9503	S000002826
9503	S000002999
9500	S000003713
9500	S000004538
9500	S000003317
9501	9237
9501	9393
9506	9314
9506	9127
9507	9186
9507	9321
9504	9335
9504	S000006119
9505	S000000393
9505	S000002855
9505	S000000627
9505	S000002471
5056	S000001435
5056	S000003064
5057	S000004781
5057	S000001173
8035	7108
8035	7779
8034	S000004965
8034	7601
8037	S000005251
8037	S000004747
8031	7300
8031	7604
8030	6717
8030	7761
8033	S000005119
8033	S000001504
8032	S000004300
8032	S000004251
8529	S000006324
8529	S000000339
8529	S000003340
8528	7632
8528	7072
8523	7724
8523	8092
8521	S000001885
8521	S000002461
8520	S000005041
8520	S000000299
8520	S000006103
8527	8062
8527	7545
8526	7303
8526	7844
8525	S000004092
8525	S000002668
8525	S000002166
8524	7816
8524	7977
8536	S000003550
8536	S000005721
5869	S000000187
5869	5868
5868	S000004234
5868	S000000275
5865	5864
5865	S000003229
5864	S000001518
5864	S000001950
5867	S000006145
5867	S000005342
5866	S000004580
5866	S000003543
5861	S000000844
5861	S000004789
5860	S000006373
5860	S000002503
5863	S000000231
5863	S000005405
5862	S000000380
5862	S000004335
9006	8135
9006	8657
8537	S000003185
8537	6857
6451	5951
6451	5266
6450	5918
6450	5783
6453	6313
6453	S000000125
6904	S000006298
6904	S000000441
6455	S000001252
6455	S000000984
6455	S000003876
6454	5585
6454	S000002754
6900	S000005473
6900	S000000337
8134	S000004301
8134	S000003165
8134	S000000429
8135	S000003700
8135	S000006124
8688	S000004754
8688	S000004926
8688	S000002837
8688	S000005188
8688	S000006245
8689	S000005204
8689	7550
8689	S000002498
8689	S000003828
6187	S000006056
6187	6027
6186	S000001277
6186	5413
6185	S000002606
6185	S000005500
6184	S000005419
6184	5851
6183	5344
6183	6149
6182	S000003765
6182	S000000133
6182	S000003819
6181	5438
6181	6180
6180	5933
6180	6034
8133	7255
8133	S000003332
6189	5753
6189	S000004205
6188	5425
6188	6187
7236	5919
7236	6762
7237	6882
7237	S000005410
7234	6588
7234	6799
7235	5961
7235	6555
7232	S000000462
7232	S000006059
7232	S000001161
7233	6582
7233	6166
6955	S000004588
6955	S000005907
7231	6204
7231	6442
7231	S000000952
9199	S000004530
9199	S000003730
9198	8072
9198	8436
7948	7154
7948	7655
7949	S000028753
7949	6703
7238	S000002907
7238	5838
7238	S000001207
7239	S000001058
7239	S000002968
6239	S000001309
6239	S000002665
6238	S000000806
6238	S000004813
6235	6234
6235	S000000076
6234	S000000075
6234	S000004196
6237	S000005171
6237	S000000609
6236	6235
6236	5727
6230	S000003531
6230	S000001198
6233	S000001273
6233	S000005637
6232	S000006100
6232	S000005884
9779	9697
9779	9642
9774	9551
9774	9657
9777	9466
9777	9764
9776	S000003175
9776	S000005587
9776	S000002987
9776	S000004534
9776	S000001297
9776	S000005565
7932	6709
7932	6847
9773	9487
9773	8929
9772	9677
9772	S000002299
8866	S000002518
8866	S000001118
8867	S000004218
8867	S000005620
8865	8754
8865	S000004382
8860	7703
8860	8320
8861	7237
8861	6726
8861	7726
8868	S000001678
8868	7197
8869	7938
8869	7657
5267	S000005548
5267	S000005541
5266	S000006334
5266	S000001632
5265	S000001061
5265	S000005829
5264	S000001349
5264	S000003699
5263	S000002776
5263	S000004463
5262	S000005305
5262	S000001486
5261	S000002696
5261	S000002263
5269	S000003985
5269	S000004276
5268	S000004414
5268	S000005347
8738	8597
8738	8165
8739	S000004402
8739	8000
8737	S000005288
8737	S000002894
8737	S000004109
8734	8143
8734	8515
8735	8167
8735	8180
8732	S000002321
8732	S000001073
8732	S000004144
8732	S000004490
8733	8351
8733	7924
8730	7641
8730	7766
8731	8539
8731	S000000537
5670	S000005975
5670	S000003220
5671	S000001559
5671	S000001558
5672	S000004117
5672	S000005116
5673	S000000504
5673	S000006326
5674	S000003900
5674	S000002564
5675	S000005178
5675	S000000233
5676	S000005638
5676	S000006133
5677	S000005380
5677	S000006186
5678	S000000970
5678	S000003417
5679	S000005027
5679	S000004858
9395	8302
9395	9144
6437	S000000796
6437	6004
6436	S000001775
6436	6074
6435	5744
6435	S000003436
6434	6007
6434	6375
6433	5729
6433	5929
6432	S000006342
6432	5491
6431	6033
6431	5152
6431	5633
6430	S000004315
6430	6322
8198	7863
8198	S000005266
8199	S000001596
8199	S000002260
6439	5643
6439	S000001866
6438	S000001081
6438	5745
9391	8996
9391	8540
6758	6417
6758	5568
6759	6535
6759	S000005948
6752	5280
6752	S000001895
6753	S000004201
6753	6087
6750	S000004565
6750	S000002580
6750	S000004645
6751	S000002211
6751	S000005101
6751	S000003410
6751	S000001163
6756	5476
6756	5578
6757	S000005862
6757	5710
6754	S000005107
6754	6753
6755	6088
6755	S000003580
9942	9876
9942	9902
9943	9832
9943	9888
9941	9937
9941	9878
9947	9827
9947	9880
9948	9842
9948	9898
9949	9780
9949	9779
9949	9752
9949	9643
9390	8107
9390	9074
9372	9106
9372	9013
5078	S000005417
5078	5075
5072	5071
5072	S000003099
5073	5072
5073	S000001842
5070	5066
5070	S000001646
5071	S000001139
5071	5063
5076	S000002930
5076	S000001181
5077	S000001890
5077	S000005940
5074	5061
5074	S000001105
5075	5073
5075	S000003823
9560	9501
9560	9255
9561	S000000252
9561	S000003446
9561	S000004433
9561	S000000385
9564	S000003322
9564	S000005837
9564	S000000653
9565	8721
9565	9151
9566	9298
9566	8629
9567	9278
9567	8877
5380	5205
5380	S000003499
5381	5182
5381	S000006318
5382	5191
5382	S000002338
5383	5083
5383	S000002440
5384	5065
5384	S000002928
5385	S000004913
5385	S000001491
5385	S000000995
5386	S000002712
5386	5385
5387	5201
5387	S000006054
7148	6739
7148	5775
7144	6895
7144	6551
7146	S000006315
7146	S000006321
7146	6756
7147	6949
7147	6199
7140	6238
7140	S000000469
7141	S000000215
7141	6648
7142	5519
7142	S000001665
7143	5845
7143	S000004660
8053	7585
8053	6229
8052	7582
8052	6597
8051	7749
8051	S000000888
8050	S000002285
8050	7592
8057	7273
8057	7165
8054	S000005733
8054	S000001627
8054	S000002309
8054	S000006394
8054	S000005286
8054	S000005095
8054	S000003548
8054	S000001733
8509	S000004361
8509	S000004769
8058	7602
8058	S000004329
7492	S000002589
7492	S000004734
7492	S000005739
7493	7098
7493	S000004815
7490	6601
7490	6193
7496	6784
7496	6171
7497	6151
7497	6262
7495	7153
7495	5703
5808	S000005371
5808	S000006194
5803	5077
5803	S000002629
5802	S000003657
5802	5361
5800	S000002994
5800	5203
5807	S000005616
5807	5192
5806	5094
5806	S000006146
5806	S000001782
5804	5803
5804	S000000874
7962	7815
7962	S000001744
7963	S000000171
7963	S000004952
7960	6693
7960	S000004540
7961	7050
7961	S000004143
7967	S000004882
7967	S000002490
7964	7077
7964	6671
7965	7290
7965	7691
9177	S000001557
9177	S000005287
9177	S000006261
9177	S000006078
9177	S000003142
9177	S000001444
9176	8746
9176	8631
7968	S000006395
7968	7635
7969	6502
7969	7152
9173	8737
9173	8692
9172	8894
9172	8891
9170	8618
9170	S000004473
6259	S000002991
6259	S000000280
6258	S000005957
6258	S000000165
6253	S000002816
6253	S000002690
6252	6251
6252	S000001290
6251	S000001075
6251	S000002708
6257	S000003006
6257	S000003792
6254	S000002626
6254	S000005110
8545	S000005537
8545	5325
8545	7287
8545	7274
9718	9568
9718	9159
8544	7614
8544	8350
9713	S000001924
9713	S000000364
9712	9269
9712	9337
9711	9357
9711	9475
9710	9204
9710	9349
9717	9467
9717	9469
8547	S000005187
8547	8075
9715	9589
9715	9460
8884	8345
8884	8151
8882	S000001012
8882	8094
8540	8136
8540	S000006380
8540	7091
8543	7948
8543	7778
7457	6039
7457	7194
8687	S000004358
8687	S000005040
5249	S000000139
5249	S000002941
5248	S000006359
5248	S000006091
5245	S000003868
5245	S000002497
5247	S000002983
5247	S000001951
5246	S000003751
5246	S000003781
5241	S000004507
5241	S000003562
5242	S000000484
5242	S000004087
9003	S000006169
9003	S000000735
9002	S000005642
9002	8054
7931	7240
7931	S000000568
9001	S000004989
9001	7390
9001	S000005207
9000	8955
9000	8003
7933	6868
7933	6499
7935	S000005792
7935	7800
7937	7579
7937	7043
7936	7615
7936	7106
9106	8947
9106	S000005437
9107	8466
9107	8109
9104	8660
9104	8406
9105	S000000122
9105	S000002786
9105	S000006434
9105	S000000914
9105	S000003783
9105	S000005091
9105	S000000948
9450	S000003660
9450	S000005062
9450	S000005509
9450	S000000673
9450	S000002319
9451	9038
9451	S000003324
9452	8702
9452	8339
9452	8820
5659	S000005824
5659	S000006055
5656	S000003375
5656	S000001938
5654	S000003817
5654	S000000926
5652	S000005905
5652	S000001272
5653	S000001574
5653	S000003681
5650	S000002287
5650	S000003284
5651	5580
5651	S000000535
6419	S000006273
6419	5815
6418	6338
6418	S000000770
6414	5883
6414	S000003644
6417	6152
6417	S000002761
6417	S000001148
6411	6131
6411	S000003707
6410	6158
6410	S000004298
6413	5416
6413	S000001238
6412	6411
6412	5647
7777	7189
7777	7333
7776	7302
7776	S000000677
7775	S000000109
7775	S000000614
7774	S000005639
7774	S000000055
7773	S000002375
7773	7006
7772	S000006399
7772	S000006235
7771	7358
7771	5593
7770	S000001524
7770	6957
7779	6806
7779	S000001597
7778	5827
7778	S000003205
6730	6385
6730	S000005469
6731	S000000308
6731	S000001186
6731	S000003488
6732	5393
6732	5485
6733	S000005557
6733	S000003865
6734	6022
6734	6105
6735	5909
6735	5825
6736	6589
6736	6412
6738	5504
6738	6523
6739	5573
6739	S000000081
9929	9918
9929	9821
9920	S000003962
9920	S000002918
9922	9473
9922	9771
9923	9877
9923	9813
6088	S000002864
6088	5653
6089	5649
6089	S000002659
6086	5946
6086	S000000503
6087	5604
6087	S000004203
6084	5538
6084	S000005949
6085	5636
6085	S000003264
6082	6081
6082	S000005633
6083	5670
6083	S000003277
6080	5740
6080	S000000694
6081	5625
6081	S000003089
9548	S000003372
9548	8472
9548	9354
9549	9428
9549	8968
7168	S000000248
7168	6999
7169	S000001125
7169	S000000008
7162	5197
7162	6859
7162	5720
7163	S000002171
7163	S000000918
7160	S000000290
7160	6548
7161	S000005272
7161	S000005089
7167	6841
7167	S000000230
7164	S000000803
7164	5166
7165	S000004404
7165	S000003616
8079	S000005032
8079	S000000148
8071	S000003556
8071	S000003926
8070	S000003452
8070	S000000134
8073	S000004684
8073	S000003838
8072	7434
8072	6928
8075	S000002320
8075	6919
8077	S000003702
8077	7894
8888	8065
8888	8383
8888	6661
8637	7377
8637	7907
8889	7652
8889	7994
8636	7896
8636	S000007224
8635	S000005762
8635	S000004675
8269	7753
8269	7415
8634	7649
8634	7712
5820	5699
5820	5508
5823	5383
5823	S000003498
5825	5652
5825	S000005657
5824	5228
5824	5456
5827	S000006338
5827	S000005563
5826	S000003987
5826	S000004027
5828	S000003312
5828	S000004698
10009	9986
10009	9997
8632	S000002976
8632	8012
8631	8284
8631	S000001532
9675	9279
9675	9160
8630	S000005662
8630	7731
9154	8259
9154	8364
9154	S000001506
9151	8317
9151	8008
9150	7980
9150	7979
9153	8277
9153	8029
9153	7080
9152	S000003610
9152	S000001886
9152	S000002588
9152	S000002161
7908	7559
7908	S000004555
7909	6875
7909	7047
9489	8635
9489	9035
9488	8634
9488	8939
7900	S000003494
7900	6293
7901	7198
7901	6909
7902	7288
7902	7114
7903	7383
7903	7238
7904	S000006048
7904	7555
7905	S000005409
7905	7344
7905	6519
7907	6057
7907	6853
6270	S000003692
6270	S000001801
6273	S000002449
6273	S000000270
6272	S000002901
6272	S000001691
6275	S000006112
6275	S000001393
6274	S000000985
6274	S000004787
6277	S000001182
6277	6276
6276	S000003159
6276	S000002937
6279	S000005273
6279	S000005158
6278	S000006384
6278	S000001719
9731	9395
9731	8973
9731	9057
9730	9234
9730	9459
9733	S000003959
9733	9597
9735	9433
9735	9512
9737	9498
9737	9276
9739	9640
9739	9440
9738	9412
9738	9579
5229	S000004568
5229	S000003801
5228	S000005543
5228	S000004900
5223	S000000232
5223	S000000607
5222	S000005412
5222	S000004136
5220	S000000056
5220	S000001953
5227	S000006270
5227	S000004297
5226	S000005340
5226	5225
5225	S000005339
5225	S000005341
5224	S000005164
5224	S000005393
10015	10013
10015	10009
9818	9632
9818	9333
9819	9622
9819	9184
9819	9265
9814	9544
9814	9648
9815	9515
9815	9516
6478	5963
6478	6477
6473	5512
6473	S000004342
6472	S000000861
6472	5314
6471	S000001769
6471	S000002891
6471	S000005625
6470	5332
6470	S000001408
6477	S000004287
6477	5686
6476	6475
6476	6382
6475	S000000448
6475	5282
6474	S000006180
6474	S000004159
6474	S000004161
9537	8389
9537	9462
7759	S000003148
7759	S000000332
7757	S000003847
7757	S000005431
7756	S000000741
7756	S000000298
7751	5917
7751	6770
7750	S000005047
7750	S000001308
7753	S000003303
7753	S000003825
9534	9372
9534	9081
8333	8033
8333	S000000559
8330	S000000175
8330	S000000907
8331	S000003364
8331	S000004183
8337	S000005666
8337	S000005035
6719	5867
6719	S000006028
6716	S000006155
6716	S000000807
6717	6716
6717	5527
6715	S000004028
6715	S000004869
6712	6378
6712	6644
6713	S000002191
6713	S000003217
6710	S000003339
6710	5941
6711	S000004090
6711	S000002969
6711	S000004046
9906	9703
9906	9728
9907	9726
9907	9797
9904	9793
9904	9768
9905	9757
9905	9636
9905	9758
9902	9725
9902	9820
9903	9705
9903	9690
9900	9747
9900	9673
9901	9608
9901	9702
9901	9628
8756	S000003017
8756	S000003394
8756	S000005499
8927	8523
8927	8051
8925	8035
8925	8273
8924	S000004349
8924	S000001716
8922	S000000038
8922	S000003693
8922	S000004812
8921	S000002615
8921	S000001668
8920	8219
8920	8520
6486	S000000632
6486	S000001179
8929	8016
8929	8323
5414	S000005760
5414	5167
5416	S000005270
5416	S000000731
7100	S000006033
7100	6418
7102	5526
7102	S000003899
7103	S000003490
7103	5916
7104	S000001405
7104	7103
7105	S000001945
7105	S000001387
7105	S000002555
7105	S000001876
7106	6372
7106	7105
7107	6273
7107	6165
7108	5794
7108	6120
7109	S000005931
7109	S000000924
5412	S000004792
5412	5113
5413	5153
5413	S000002339
5591	S000005699
5591	S000003239
5590	S000004230
5590	S000000301
5593	S000003608
5593	S000005506
5592	S000004447
5592	S000003703
5595	S000000452
5595	S000001378
5597	5584
5597	5596
5596	S000002442
5596	S000000453
5599	S000004485
5599	S000000840
5598	S000005260
5598	S000004489
8699	7452
8699	8698
8698	S000002950
8698	6496
8698	7251
8698	7252
8129	7737
8129	7286
8695	S000004639
8695	8262
8694	S000002201
8694	8393
8125	7324
8125	S000004638
8124	6647
8124	S000001749
8124	S000000539
8124	S000000034
8691	7609
8691	8630
8690	8037
8690	8191
8693	S000001664
8693	8379
8139	7144
8139	7491
8692	8205
8692	S000000628
7290	S000000369
7290	S000003045
7291	S000003936
7291	S000006211
7294	6590
7294	6188
7295	S000006176
7295	6817
7296	S000005330
7296	6651
7297	S000005070
7297	S000000045
7297	S000001215
7298	6866
7298	S000001487
9139	8672
9139	8908
9138	8256
9138	8639
7928	S000000494
7928	S000001092
7929	5876
7929	7215
7705	S000003384
7705	S000004345
6299	S000000362
6299	S000001550
6298	6297
6298	S000003325
6297	S000001024
6297	S000003100
6296	5766
6296	6295
6295	S000001530
6295	6294
6294	S000004612
6294	S000001145
6293	S000001259
6293	S000000095
6292	S000001630
6292	S000003594
6290	S000001169
6290	S000000153
5574	S000001206
5574	S000004483
7708	S000000752
7708	S000003391
8511	S000004680
8511	S000006227
5201	S000007421
5201	S000000300
5200	5128
5200	S000003958
5203	S000003125
5203	S000000325
5202	S000006192
5202	S000002162
5205	S000001943
5205	S000001067
5207	S000000459
5207	5084
5206	S000003883
5206	5133
5209	S000003904
5209	S000002251
5208	5109
5208	S000004717
9648	9491
9648	9085
7522	6310
7522	5754
8349	S000001269
8349	7868
6907	S000002750
6907	S000001134
6907	S000002751
6907	S000004613
6452	6160
6452	5069
6903	S000002228
6903	S000002229
6902	S000003705
6902	S000004679
6457	5820
6457	S000002551
6456	6016
6456	5552
6459	S000001036
6459	6224
6458	5379
6458	5943
8136	7092
8136	7090
8137	S000000261
8137	7370
8137	5384
8130	S000002981
8130	S000005679
8131	S000004096
8131	S000000668
8131	S000005126
6909	6316
6909	6071
6908	S000002859
6908	6233
7739	7374
7739	6935
7733	S000007243
7733	S000003368
7732	S000005428
7732	S000003221
7732	S000000199
7731	S000005284
7731	6192
7737	6954
7737	S000003853
7734	6443
7734	7167
8358	S000002739
8358	S000028423
8358	S000004451
8358	S000003627
8359	S000003010
8359	S000002863
8359	S000001422
8359	S000001223
8350	8085
8350	S000004387
8351	7756
8351	S000005235
8354	7474
8354	7313
8355	7841
8355	8328
8356	8090
8356	7716
5784	5411
5784	5261
5785	5183
5785	5354
5786	5757
5786	5546
5787	S000002249
5787	5530
5780	S000000365
5780	S000001792
5781	S000001647
5781	S000004021
5782	S000005448
5782	S000005814
5783	S000001687
5783	S000005712
5788	5529
5788	5787
5789	5704
5789	S000000596
9645	9436
9645	9190
6334	S000004673
6334	6333
6335	S000005873
6335	S000002827
6336	S000005482
6336	S000002799
6337	6336
6337	S000002531
6330	S000006022
6330	S000006007
6331	S000005844
6331	S000004860
6333	S000005443
6333	S000003579
6338	S000001193
6338	S000002887
6339	S000000372
6339	S000003618
9674	9400
9674	9413
9676	S000000950
9676	S000006050
9677	9325
9677	8494
9670	9316
9670	9557
9671	S000003090
9671	8387
9671	8589
9671	9087
9672	9113
9672	9382
9673	9455
9673	8932
9678	8500
9678	8610
9678	9464
8909	S000004444
8909	S000003098
8908	S000001130
8908	S000006132
8905	8804
8905	8371
8906	7901
8906	8329
8901	8420
8901	7959
8900	7961
8900	8484
7126	S000005113
7126	S000003204
7127	S000002920
7127	S000004385
7120	S000003256
7120	S000002939
7121	S000002684
7121	S000005425
5415	S000004368
5415	S000002485
5415	5233
5411	S000003997
5411	S000000745
5418	S000003122
5418	S000002441
7952	S000005475
7952	S000002334
7952	S000006111
5579	S000001080
5579	S000000776
5578	S000006071
5578	S000001755
5577	S000004701
5577	S000001835
5577	S000005277
5575	S000005278
5575	S000001834
5573	S000001645
5573	S000001115
5572	S000004106
5572	S000000376
5571	S000002134
5571	S000001221
5570	S000001704
5570	5569
5129	S000000089
5129	S000002639
5124	S000003630
5124	S000000216
9535	S000003088
9535	S000004165
9533	S000005589
9533	S000006052
9533	S000003968
9532	9177
9532	9150
6109	S000004523
6109	S000001328
6109	S000002259
6108	S000005458
6108	5608
6107	S000001270
6107	S000003179
6107	S000004929
6106	S000004171
6106	5629
6105	S000002326
6105	6104
6104	5660
6104	S000002327
6103	5889
6103	S000004277
6102	5920
6102	S000004609
6101	S000004726
6101	5622
6100	6099
6100	S000005991
9119	8457
9119	8752
9118	8260
9118	8047
9531	8970
9531	8375
9531	8727
9449	8576
9449	7565
9449	8241
9449	7527
9111	S000004642
9111	8662
9110	7978
9110	7964
9113	S000003484
9113	S000002856
9112	S000003606
9112	S000004406
9112	S000006221
9115	S000004735
9115	S000004187
9530	9366
9530	9216
8029	7182
8029	6778
8530	S000004200
8530	S000006190
8530	S000003184
8532	7270
8532	7771
8533	6958
8533	7069
8534	S000004762
8534	S000001898
8535	S000003140
8535	S000003597
9035	S000000373
9035	8509
9038	S000001195
9038	S000004635
9039	S000004732
9039	S000006099
9447	8910
9447	8713
9445	8866
9445	9122
9444	8602
9444	8792
9443	8949
9443	9041
9442	9403
9442	9219
9441	8826
9441	8599
9440	8594
9440	8887
8118	7566
8118	S000002583
8119	S000003149
8119	S000000626
6929	S000005684
6929	S000000852
6929	S000001638
6928	5490
6928	S000002637
6924	5973
6924	S000003139
6927	6435
6927	6056
6926	S000006328
6926	S000004210
6921	S000007595
6921	6920
6920	S000001791
6920	S000001535
6920	S000002423
6920	S000002609
6920	S000028421
6920	S000007604
6923	S000003524
6923	S000005865
6922	6772
6922	5839
7711	S000000482
7711	S000001099
7710	6377
7710	6964
7710	6109
7713	S000001440
7713	7355
7712	6379
7712	6783
7714	S000002408
7714	S000004511
7717	6933
7717	7243
7716	S000004951
7716	S000001654
7719	S000004521
7719	S000004425
7718	6969
7718	6876
9803	9529
9803	9590
8376	S000002274
8376	S000001540
8376	S000003803
8376	S000003060
8377	S000003551
8377	S000002620
8377	S000002596
8377	S000001404
8374	7617
8374	7408
8375	S000003966
8375	7665
8372	S000004577
8372	S000001809
8370	S000003038
8370	S000002812
8370	S000005365
8370	S000003676
8371	7683
8371	7330
8378	6832
8378	7017
8378	7688
8379	S000005294
8379	7989
9573	8163
9573	6725
9573	7020
9573	9067
9435	8432
9435	9275
9572	8850
9572	8527
joining_root	5161
joining_root	5367
joining_root	5196
joining_root	5157
joining_root	5141
joining_root	5206
joining_root	10034
8841	S000004460
8841	S000003180
8841	S000005632
8841	S000002235
9433	9018
9433	9297
9457	8725
9457	8422
9075	8027
9075	8607
6447	S000002601
6447	5475
9458	8878
9458	8943
9459	8750
9459	8365
6312	S000005248
6312	S000002491
6313	S000001875
6313	S000000541
6310	S000005253
6310	S000001909
6316	5390
6316	6315
6317	S000001552
6317	S000004761
6314	S000003166
6314	S000003129
6315	S000003952
6315	S000003188
9652	8751
9652	7987
9653	9248
9653	9252
9650	S000005594
9650	S000006041
9650	S000003589
9650	S000003690
9650	S000004606
9650	S000004352
9650	S000001054
9651	S000002880
9651	S000002515
9651	S000002258
9651	S000002273
9308	8410
9308	8858
9309	S000002584
9309	8061
9309	8448
9309	7554
8531	S000006223
8531	7667
9655	9438
9655	9311
9304	S000005363
9304	S000006010
9304	S000002484
9306	S000000433
9306	S000000054
9306	S000002995
9306	S000004481
9307	8067
9307	8972
9300	8402
9300	8562
9301	S000005816
9301	S000005306
9301	S000001845
9301	S000003712
9301	S000005937
9301	S000000493
9301	S000002480
9301	S000001017
9302	S000003651
9302	S000005564
9303	8447
9303	8801
8969	S000005922
8969	S000006366
8969	S000005205
8969	S000000782
8969	S000001160
8968	S000003927
8968	S000005217
8968	S000000264
8963	8218
8963	7949
8962	S000004519
8962	S000003878
8960	S000000128
8960	S000004140
6440	S000001661
6440	S000005618
6440	5870
8966	S000004100
8966	S000004585
8966	S000004101
8964	8080
8964	S000001564
9455	8502
9455	8722
9578	8812
9578	9028
6441	S000004409
6441	S000003863
6441	S000004682
6441	S000005986
9456	8023
9456	9136
5437	S000000396
5437	5309
5434	S000003929
5434	5356
5438	5302
5438	S000002286
5555	S000003591
5555	S000003734
5554	S000001604
5554	S000004059
5557	S000002582
5557	S000003097
5556	S000005871
5556	S000004517
5551	S000000210
5551	5550
5550	S000003251
5550	S000000194
5553	S000000868
5553	S000002867
5559	S000005055
5559	S000004004
8589	S000005084
8589	S000001803
8588	7662
8588	7807
8581	S000001213
8581	S000003067
8580	S000005016
8580	S000005022
8583	S000004998
8583	7305
8587	S000003096
8587	S000004416
8586	7625
8586	7837
9453	8624
9453	8533
5883	S000004794
5883	S000000342
5882	S000003176
5882	S000002830
5881	S000005759
5881	S000005603
5880	S000004597
5880	S000001808
5886	S000003665
5886	S000001758
5885	S000001689
5885	S000004189
5884	S000002395
5884	S000006122
5889	S000003357
5889	S000004163
6554	5609
6554	6014
6555	S000001599
6555	6052
6556	S000005909
6556	S000000791
6557	S000004711
6557	S000000147
6550	S000001764
6550	6157
6551	S000004898
