S000003202	YGL233W	SEC15	S000001330	YIL068C	SEC6
S000002600	YDR192C	NUP42	S000003450	YGR218W	CRM1
S000003079	YGL111W	NSA1	S000001655	YKL172W	EBP2
S000003636	YJL100W	LSB6	S000005707	YOR181W	LAS17
S000002388	YDL229W	SSB1	S000001911	YFR015C	GSY1
S000002273	YDL115C	IWR1	S000003038	YGL070C	RPB9
S000000098	YBL002W	HTB2	S000001756	YKR048C	NAP1
S000002388	YDL229W	SSB1	S000001678	YKL195W	MIA40
S000000264	YBR060C	ORC2	S000006366	YPR162C	ORC4
S000000181	YBL085W	BOI1	S000001924	YFR028C	CDC14
S000001094	YHR052W	CIC1	S000001240	YHR197W	RIX1
S000002388	YDL229W	SSB1	S000002622	YDR214W	AHA1
S000000893	YER091C	MET6	S000001900	YFR004W	RPN11
S000000818	YER016W	BIM1	S000006130	YPL209C	IPL1
S000004903	YMR290C	HAS1	S000006220	YPR016C	TIF6
S000000564	YCL059C	KRR1	S000005199	YNL255C	GIS2
S000000823	YER021W	RPN3	S000003464	YGR232W	NAS6
S000002582	YDR175C	RSM24	S000003874	YJR113C	RSM7
S000002840	YDR432W	NPL3	S000003141	YGL173C	XRN1
S000003827	YJR066W	TOR1	S000004829	YMR216C	SKY1
S000001106	YHR064C	SSZ1	S000005617	YOR091W	TMA46
S000004223	YLR233C	EST1	S000004310	YLR318W	EST2
S000002482	YDR075W	PPH3	S000002701	YDR293C	SSD1
S000000831	YER029C	SMB1	S000004509	YML046W	PRP39
S000002388	YDL229W	SSB1	S000003175	YGL207W	SPT16
S000002306	YDL147W	RPN5	S000001337	YIL075C	RPN2
S000000373	YBR169C	SSE2	S000004788	YMR176W	ECM5
S000002104	YFR031C-A	RPL2A	S000004750	YMR142C	RPL13B
S000005051	YNL107W	YAF9	S000005372	YOL012C	HTZ1
S000003863	YJR102C	VPS25	S000004409	YLR417W	VPS36
S000000358	YBR154C	RPB5	S000002563	YDR156W	RPA14
S000000653	YCR057C	PWP2	S000005076	YNL132W	KRE33
S000002388	YDL229W	SSB1	S000004390	YLR398C	SKI2
S000000769	YEL043W		S000003321	YGR089W	NNF2
S000002200	YDL042C	SIR2	S000002771	YDR363W	ESC2
S000005964	YPL043W	NOP4	S000006014	YPL093W	NOG1
S000002773	YDR365C	ESF1	S000005837	YOR310C	NOP58
S000003105	YGL137W	SEC27	S000005925	YPL004C	LSP1
S000001023	YHL031C	GOS1	S000001679	YKL196C	YKT6
S000001512	YKL029C	MAE1	S000004096	YLR106C	MDN1
S000000808	YER006W	NUG1	S000003079	YGL111W	NSA1
S000000004	YAL005C	SSA1	S000003472	YGR240C	PFK1
S000003972	YLL049W	LDB18	S000004415	YLR423C	ATG17
S000002388	YDL229W	SSB1	S000002918	YDR510W	SMT3
S000003959	YLL036C	PRP19	S000004513	YML049C	RSE1
S000004542	YML077W	BET5	S000005641	YOR115C	TRS33
S000000451	YBR247C	ENP1	S000001663	YKL180W	RPL17A
S000000063	YAR002W	NUP60	S000006090	YPL169C	MEX67
S000000655	YCR059C	YIH1	S000003163	YGL195W	GCN1
S000000781	YEL055C	POL5	S000004186	YLR196W	PWP1
S000002274	YDL116W	NUP84	S000000907	YER105C	NUP157
S000002334	YDL175C	AIR2	S000005475	YOL115W	PAP2
S000002506	YDR099W	BMH2	S000006152	YPL231W	FAS2
S000000920	YER118C	SHO1	S000005707	YOR181W	LAS17
S000003739	YJL203W	PRP21	S000004513	YML049C	RSE1
S000000941	YER139C	RTR1	S000005750	YOR224C	RPB8
S000002471	YDR064W	RPS13	S000006341	YPR137W	RRP9
S000000838	YER036C	ARB1	S000001025	YHL033C	RPL8A
S000002857	YDR449C	UTP6	S000003377	YGR145W	ENP2
S000000100	YBL004W	UTP20	S000000134	YBL038W	MRPL16
S000000346	YBR142W	MAK5	S000005401	YOL041C	NOP12
S000001924	YFR028C	CDC14	S000005215	YNL271C	BNI1
S000001229	YHR186C	KOG1	S000004395	YLR403W	SFP1
S000002749	YDR341C		S000001900	YFR004W	RPN11
S000004023	YLR033W	RSC58	S000004313	YLR321C	SFH1
S000003245	YGR013W	SNU71	S000001128	YHR086W	NAM8
S000003252	YGR020C	VMA7	S000005796	YOR270C	VPH1
S000000356	YBR152W	SPP381	S000004901	YMR288W	HSH155
S000000358	YBR154C	RPB5	S000003295	YGR063C	SPT4
S000002513	YDR106W	ARP10	S000003972	YLL049W	LDB18
S000000935	YER133W	GLC7	S000003079	YGL111W	NSA1
S000000033	YAL035W	FUN12	S000000283	YBR079C	RPG1
S000004182	YLR192C	HCR1	S000004926	YMR309C	NIP1
S000001587	YKL104C	GFA1	S000004170	YLR180W	SAM1
S000001571	YKL088W	CAB3	S000004478	YML016C	PPZ1
S000000263	YBR059C	AKL1	S000003181	YGL213C	SKI8
S000000691	YCR095C	OCA4	S000005043	YNL099C	OCA1
S000005755	YOR229W	WTM2	S000005756	YOR230W	WTM1
S000003090	YGL122C	NAB2	S000006090	YPL169C	MEX67
S000000777	YEL051W	VMA8	S000003794	YJR033C	RAV1
S000003188	YGL220W	FRA2	S000005199	YNL255C	GIS2
S000002368	YDL209C	CWC2	S000006072	YPL151C	PRP46
S000001628	YKL145W	RPT1	S000005787	YOR261C	RPN8
S000002388	YDL229W	SSB1	S000002722	YDR314C	RAD34
S000000364	YBR160W	CDC28	S000001368	YIL106W	MOB1
S000002646	YDR238C	SEC26	S000001900	YFR004W	RPN11
S000002299	YDL140C	RPO21	S000000941	YER139C	RTR1
S000001240	YHR197W	RIX1	S000001492	YKL009W	MRT4
S000002201	YDL043C	PRP11	S000004853	YMR240C	CUS1
S000000455	YBR251W	MRPS5	S000003316	YGR084C	MRP13
S000000653	YCR057C	PWP2	S000001191	YHR148W	IMP3
S000002800	YDR392W	SPT3	S000003034	YGL066W	SGF73
S000002264	YDL106C	PHO2	S000001930	YFR034C	PHO4
S000002904	YDR496C	PUF6	S000006220	YPR016C	TIF6
S000000668	YCR072C	RSA4	S000004096	YLR106C	MDN1
S000007235	YDR363W-A	SEM1	S000002802	YDR394W	RPT3
S000000449	YBR245C	ISW1	S000002632	YDR224C	HTB1
S000001735	YKR027W	BCH2	S000004850	YMR237W	BCH1
S000002583	YDR176W	NGG1	S000003484	YGR252W	GCN5
S000002772	YDR364C	CDC40	S000006305	YPR101W	SNT309
S000002913	YDR505C	PSP1	S000003090	YGL122C	NAB2
S000002213	YDL055C	PSA1	S000001243	YHR200W	RPN10
S000001492	YKL009W	MRT4	S000003992	YLR002C	NOC3
S000004168	YLR178C	TFS1	S000005441	YOL081W	IRA2
S000005293	YNR010W	CSE2	S000005700	YOR174W	MED4
S000000100	YBL004W	UTP20	S000005604	YOR078W	BUD21
S000003507	YGR275W	RTT102	S000004596	YML127W	RSC9
S000001900	YFR004W	RPN11	S000001664	YKL181W	PRS1
S000003322	YGR090W	UTP22	S000004176	YLR186W	EMG1
S000002646	YDR238C	SEC26	S000005228	YNL284C	MRPL10
S000000458	YBR254C	TRS20	S000004542	YML077W	BET5
S000003073	YGL105W	ARC1	S000003214	YGL245W	GUS1
S000000823	YER021W	RPN3	S000001022	YHL030W	ECM29
S000005450	YOL090W	MSH2	S000006383	YPR179C	HDA3
S000002915	YDR507C	GIN4	S000004747	YMR139W	RIM11
S000003517	YGR285C	ZUO1	S000005199	YNL255C	GIS2
S000002388	YDL229W	SSB1	S000005698	YOR172W	YRM1
S000003366	YGR134W	CAF130	S000005232	YNL288W	CAF40
S000004735	YMR128W	ECM16	S000005837	YOR310C	NOP58
S000003947	YLL024C	SSA2	S000004177	YLR187W	SKG3
S000004255	YLR265C	NEJ1	S000004712	YMR106C	YKU80
S000001297	YIL035C	CKA1	S000005505	YOL145C	CTR9
S000000668	YCR072C	RSA4	S000000928	YER126C	NSA2
S000005937	YPL016W	SWI1	S000006050	YPL129W	TAF14
S000002307	YDL148C	NOP14	S000006138	YPL217C	BMS1
S000000214	YBR010W	HHT1	S000006130	YPL209C	IPL1
S000000104	YBL008W	HIR1	S000003651	YJL115W	ASF1
S000000004	YAL005C	SSA1	S000004177	YLR187W	SKG3
S000000291	YBR087W	RFC5	S000005670	YOR144C	ELG1
S000002851	YDR443C	SSN2	S000005495	YOL135C	MED7
S000003237	YGR005C	TFG2	S000003676	YJL140W	RPB4
S000000564	YCL059C	KRR1	S000006348	YPR144C	NOC4
S000002461	YDR054C	CDC34	S000002736	YDR328C	SKP1
S000002388	YDL229W	SSB1	S000005933	YPL012W	RRP12
S000000914	YER112W	LSM4	S000001208	YHR165C	PRP8
S000000831	YER029C	SMB1	S000001208	YHR165C	PRP8
S000000106	YBL010C		S000001730	YKR022C	NTR2
S000000415	YBR211C	AME1	S000002726	YDR318W	MCM21
S000004530	YML065W	ORC1	S000005205	YNL261W	ORC5
S000002384	YDL225W	SHS1	S000005022	YNL078W	NIS1
S000000935	YER133W	GLC7	S000001676	YKL193C	SDS22
S000004810	YMR197C	VTI1	S000005378	YOL018C	TLG2
S000003947	YLL024C	SSA2	S000004650	YMR047C	NUP116
S000004777	YMR167W	MLH1	S000005026	YNL082W	PMS1
S000001141	YHR099W	TRA1	S000003842	YJR082C	EAF6
S000003295	YGR063C	SPT4	S000006391	YPR187W	RPO26
S000004219	YLR229C	CDC42	S000005473	YOL113W	SKM1
S000000935	YER133W	GLC7	S000001201	YHR158C	KEL1
S000001756	YKR048C	NAP1	S000006071	YPL150W	
S000002965	YFL017W-A	SMX2	S000005685	YOR159C	SME1
S000000631	YCR035C	RRP43	S000005502	YOL142W	RRP40
S000004322	YLR330W	CHS5	S000004850	YMR237W	BCH1
S000002693	YDR285W	ZIP1	S000005430	YOL069W	NUF2
S000002786	YDR378C	LSM6	S000006434	YLR438C-A	LSM3
S000004951	YNL006W	LST8	S000005438	YOL078W	AVO1
S000001900	YFR004W	RPN11	S000003446	YGR214W	RPS0A
S000000172	YBL076C	ILS1	S000001900	YFR004W	RPN11
S000001395	YIL133C	RPL16A	S000005732	YOR206W	NOC2
S000003098	YGL130W	CEG1	S000001163	YHR121W	LSM12
S000002632	YDR224C	HTB1	S000002633	YDR225W	HTA1
S000003417	YGR185C	TYS1	S000003461	YGR229C	SMI1
S000002641	YDR233C	RTN1	S000004989	YNL044W	YIP3
S000005151	YNL207W	RIO2	S000005582	YOR056C	NOB1
S000003038	YGL070C	RPB9	S000003295	YGR063C	SPT4
S000000435	YBR231C	SWC5	S000003234	YGR002C	SWC4
S000003927	YLL004W	ORC3	S000005205	YNL261W	ORC5
S000001405	YIL143C	SSL2	S000006043	YPL122C	TFB2
S000003345	YGR113W	DAM1	S000001532	YKL049C	CSE4
S000002430	YDR023W	SES1	S000003471	YGR239C	PEX21
S000000323	YBR119W	MUD1	S000004732	YMR125W	STO1
S000002635	YDR227W	SIR4	S000003556	YJL019W	MPS3
S000002806	YDR398W	UTP5	S000004699	YMR093W	UTP15
S000005199	YNL255C	GIS2	S000005376	YOL016C	CMK2
S000004530	YML065W	ORC1	S000006324	YPR120C	CLB5
S000002157	YBR089C-A	NHP6B	S000002632	YDR224C	HTB1
S000001532	YKL049C	CSE4	S000001572	YKL089W	MIF2
S000001106	YHR064C	SSZ1	S000001264	YIL002C	INP51
S000000286	YBR082C	UBC4	S000000870	YER068W	MOT2
S000002344	YDL185W	VMA1	S000002100	YHR039C-A	VMA10
S000000909	YER107C	GLE2	S000004650	YMR047C	NUP116
S000001933	YFR037C	RSC8	S000001098	YHR056C	RSC30
S000000103	YBL007C	SLA1	S000001156	YHR114W	BZZ1
S000000896	YER094C	PUP3	S000002979	YGL011C	SCL1
S000002366	YDL207W	GLE1	S000003060	YGL092W	NUP145
S000002979	YGL011C	SCL1	S000005683	YOR157C	PUP1
S000001213	YHR170W	NMD3	S000004065	YLR075W	RPL10
S000001248	YHR205W	SCH9	S000005111	YNL167C	SKO1
S000002803	YDR395W	SXM1	S000005013	YNL069C	RPL16B
S000002971	YGL003C	CDH1	S000004603	YMR001C	CDC5
S000001131	YHR089C	GAR1	S000004852	YMR239C	RNT1
S000004068	YLR078C	BOS1	S000004258	YLR268W	SEC22
S000002388	YDL229W	SSB1	S000004949	YNL004W	HRB1
S000003616	YJL080C	SCP160	S000004722	YMR116C	ASC1
S000002904	YDR496C	PUF6	S000006119	YPL198W	RPL7B
S000001094	YHR052W	CIC1	S000006052	YPL131W	RPL5
S000001663	YKL180W	RPL17A	S000005076	YNL132W	KRE33
S000002391	YDL232W	OST4	S000004481	YML019W	OST6
S000006314	YPR110C	RPC40	S000006391	YPR187W	RPO26
S000000004	YAL005C	SSA1	S000000905	YER103W	SSA4
S000003855	YJR094W-A	RPL43B	S000005199	YNL255C	GIS2
S000002892	YDR484W	VPS52	S000004252	YLR262C	YPT6
S000002284	YDL126C	CDC48	S000002435	YDR028C	REG1
S000003318	YGR086C	PIL1	S000005925	YPL004C	LSP1
S000002764	YDR356W	SPC110	S000005169	YNL225C	CNM67
S000002178	YDL020C	RPN4	S000001948	YFR052W	RPN12
S000000340	YBR136W	MEC1	S000002504	YDR097C	MSH6
S000001900	YFR004W	RPN11	S000001340	YIL078W	THS1
S000000974	YER172C	BRR2	S000004513	YML049C	RSE1
S000000824	YER022W	SRB4	S000005365	YOL005C	RPB11
S000003473	YGR241C	YAP1802	S000004965	YNL020C	ARK1
S000002388	YDL229W	SSB1	S000004434	YLR442C	SIR3
S000000782	YEL056W	HAT2	S000003927	YLL004W	ORC3
S000004306	YLR314C	CDC3	S000006074	YPL153C	RAD53
S000004249	YLR259C	HSP60	S000005000	YNL055C	POR1
S000000486	YBR282W	MRPL27	S000000642	YCR046C	IMG1
S000000259	YBR055C	PRP6	S000002881	YDR473C	PRP3
S000000069	YAR014C	BUD14	S000004675	YMR071C	TVP18
S000005509	YOL149W	DCP1	S000006125	YPL204W	HRR25
S000001954	YER044C-A	MEI4	S000003782	YJR021C	REC107
S000001900	YFR004W	RPN11	S000005185	YNL241C	ZWF1
S000000517	YCL011C	GBP2	S000006365	YPR161C	SGV1
S000002388	YDL229W	SSB1	S000004322	YLR330W	CHS5
S000000760	YEL034W	HYP2	S000000827	YER025W	GCD11
S000001894	YFL002C	SPB4	S000005589	YOR063W	RPL3
S000001900	YFR004W	RPN11	S000006152	YPL231W	FAS2
S000001900	YFR004W	RPN11	S000005056	YNL112W	DBP2
S000003882	YJR121W	ATP2	S000005259	YNL315C	ATP11
S000000544	YCL039W	GID7	S000004742	YMR135C	GID8
S000003404	YGR172C	YIP1	S000005658	YOR132W	VPS17
S000001125	YHR083W	SAM35	S000004816	YMR203W	TOM40
S000005133	YNL189W	SRP1	S000005624	YOR098C	NUP1
S000002898	YDR490C	PKH1	S000005925	YPL004C	LSP1
S000002830	YDR422C	SIP1	S000003083	YGL115W	SNF4
S000002388	YDL229W	SSB1	S000004339	YLR347C	KAP95
S000002209	YDL051W	LHP1	S000002803	YDR395W	SXM1
S000003477	YGR245C	SDA1	S000006014	YPL093W	NOG1
S000004064	YLR074C	BUD20	S000004317	YLR325C	RPL38
S000000976	YER174C	GRX4	S000001910	YFR014C	CMK1
S000003088	YGL120C	PRP43	S000004416	YLR424W	SPP382
S000004509	YML046W	PRP39	S000006386	YPR182W	SMX3
S000002563	YDR156W	RPA14	S000003824	YJR063W	RPA12
S000004190	YLR200W	YKE2	S000004559	YML094W	GIM5
S000002673	YDR265W	PEX10	S000003746	YJL210W	PEX2
S000000346	YBR142W	MAK5	S000004538	YML073C	RPL6A
S000002256	YDL098C	SNU23	S000001656	YKL173W	SNU114
S000002104	YFR031C-A	RPL2A	S000005056	YNL112W	DBP2
S000003551	YJL014W	CCT3	S000003825	YJR064W	CCT5
S000004045	YLR055C	SPT8	S000005508	YOL148C	SPT20
S000002697	YDR289C	RTT103	S000005133	YNL189W	SRP1
S000003237	YGR005C	TFG2	S000005365	YOL005C	RPB11
S000003146	YGL178W	MPT5	S000005802	YOR276W	CAF20
S000001948	YFR052W	RPN12	S000003464	YGR232W	NAS6
S000002732	YDR324C	UTP4	S000003645	YJL109C	UTP10
S000003191	YGL223C	COG1	S000004016	YLR026C	SED5
S000001054	YHR012W	VPS29	S000005658	YOR132W	VPS17
S000001894	YFL002C	SPB4	S000001897	YFR001W	LOC1
S000005046	YNL102W	POL1	S000006027	YPL106C	SSE1
S000004267	YLR277C	YSH1	S000005261	YNL317W	PFS2
S000004697	YMR091C	NPL6	S000006238	YPR034W	ARP7
S000005660	YOR134W	BAG7	S000006369	YPR165W	RHO1
S000002290	YDL132W	CDC53	S000004090	YLR100W	ERG27
S000000170	YBL074C	AAR2	S000000831	YER029C	SMB1
S000003826	YJR065C	ARP3	S000005336	YNR053C	NOG2
S000001924	YFR028C	CDC14	S000005251	YNL307C	MCK1
S000005471	YOL111C	MDY2	S000005533	YOR007C	SGT2
S000002386	YDL227C	HO	S000002743	YDR335W	MSN5
S000001735	YKR027W	BCH2	S000005825	YOR299W	BUD7
S000003394	YGR162W	TIF4631	S000004165	YLR175W	CBF5
S000000653	YCR057C	PWP2	S000003367	YGR135W	PRE9
S000000008	YAL010C	MDM10	S000005369	YOL009C	MDM12
S000000041	YAL043C	PTA1	S000005705	YOR179C	SYC1
S000001857	YFL037W	TUB2	S000004035	YLR045C	STU2
S000000004	YAL005C	SSA1	S000006058	YPL137C	GIP3
S000000264	YBR060C	ORC2	S000002459	YDR052C	DBF4
S000000104	YBL008W	HIR1	S000000419	YBR215W	HPC2
S000000684	YCR088W	ABP1	S000004965	YNL020C	ARK1
S000000003	YAL003W	EFB1	S000001900	YFR004W	RPN11
S000000402	YBR198C	TAF5	S000003551	YJL014W	CCT3
S000000520	YCL014W	BUD3	S000003452	YGR220C	MRPL9
S000000213	YBR009C	HHF1	S000003158	YGL190C	CDC55
S000000213	YBR009C	HHF1	S000002711	YDR303C	RSC3
S000004672	YMR068W	AVO2	S000004951	YNL006W	LST8
S000005677	YOR151C	RPB2	S000006391	YPR187W	RPO26
S000001106	YHR064C	SSZ1	S000006229	YPR025C	CCL1
S000001716	YKR008W	RSC4	S000006238	YPR034W	ARP7
S000001229	YHR186C	KOG1	S000003827	YJR066W	TOR1
S000001924	YFR028C	CDC14	S000003054	YGL086W	MAD1
S000000259	YBR055C	PRP6	S000006434	YLR438C-A	LSM3
S000002645	YDR237W	MRPL7	S000002730	YDR322W	MRPL35
S000000564	YCL059C	KRR1	S000000653	YCR057C	PWP2
S000005153	YNL209W	SSB2	S000005922	YPL001W	HAT1
S000000457	YBR253W	SRB6	S000000824	YER022W	SRB4
S000002171	YDL013W	SLX5	S000001176	YHR134W	WSS1
S000000301	YBR097W	VPS15	S000000332	YBR128C	ATG14
S000000114	YBL018C	POP8	S000000461	YBR257W	POP4
S000002367	YDL208W	NHP2	S000001131	YHR089C	GAR1
S000002274	YDL116W	NUP84	S000003068	YGL100W	SEH1
S000000119	YBL023C	MCM2	S000002459	YDR052C	DBF4
S000004732	YMR125W	STO1	S000006134	YPL213W	LEA1
S000001098	YHR056C	RSC30	S000001388	YIL126W	STH1
S000002666	YDR258C	HSP78	S000004177	YLR187W	SKG3
S000001688	YKL205W	LOS1	S000004327	YLR335W	NUP2
S000001558	YKL075C		S000005035	YNL091W	NST1
S000002557	YDR150W	NUM1	S000000922	YER120W	SCS2
S000003088	YGL120C	PRP43	S000004165	YLR175W	CBF5
S000004086	YLR096W	KIN2	S000005105	YNL161W	CBK1
S000000195	YBL099W	ATP1	S000001900	YFR004W	RPN11
S000001209	YHR166C	CDC23	S000004092	YLR102C	APC9
S000002732	YDR324C	UTP4	S000006047	YPL126W	NAN1
S000006435	YKR035W-A	DID2	S000004171	YLR181C	VTA1
S000004873	YMR260C	TIF11	S000006130	YPL209C	IPL1
S000002274	YDL116W	NUP84	S000003060	YGL092W	NUP145
S000000152	YBL056W	PTC3	S000005194	YNL250W	RAD50
S000000744	YEL018W	EAF5	S000001855	YFL039C	ACT1
S000003660	YJL124C	LSM1	S000001656	YKL173W	SNU114
S000001900	YFR004W	RPN11	S000004065	YLR075W	RPL10
S000001584	YKL101W	HSL1	S000001756	YKR048C	NAP1
S000003720	YJL184W	GON7	S000005643	YOR117W	RPT5
S000001849	YFL045C	SEC53	S000006156	YPL235W	RVB2
S000004718	YMR112C	MED11	S000006274	YPR070W	MED1
S000000653	YCR057C	PWP2	S000003139	YGL171W	ROK1
S000005471	YOL111C	MDY2	S000005690	YOR164C	GET4
S000002704	YDR296W	MHR1	S000004626	YMR024W	MRPL3
S000002274	YDL116W	NUP84	S000003140	YGL172W	NUP49
S000002230	YDL072C	YET3	S000005780	YOR254C	SEC63
S000000963	YER161C	SPT2	S000005133	YNL189W	SRP1
S000004903	YMR290C	HAS1	S000005401	YOL041C	NOP12
S000001789	YKR081C	RPF2	S000005005	YNL061W	NOP2
S000000227	YBR023C	CHS3	S000003635	YJL099W	CHS6
S000000950	YER148W	SPT15	S000002987	YGL019W	CKB1
S000001613	YKL130C	SHE2	S000005133	YNL189W	SRP1
S000000121	YBL025W	RRN10	S000004883	YMR270C	RRN9
S000000884	YER082C	UTP7	S000006047	YPL126W	NAN1
S000000894	YER092W	IES5	S000004415	YLR423C	ATG17
S000002888	YDR480W	DIG2	S000003272	YGR040W	KSS1
S000002498	YDR091C	RLI1	S000005622	YOR096W	RPS7A
S000001793	YKR085C	MRPL20	S000004487	YML025C	YML6
S000003335	YGR103W	NOP7	S000004652	YMR049C	ERB1
S000000331	YBR127C	VMA2	S000004439	YLR447C	VMA6
S000004086	YLR096W	KIN2	S000005442	YOL082W	ATG19
S000001906	YFR010W	UBP6	S000001069	YHR027C	RPN1
S000003360	YGR128C	UTP8	S000004401	YLR409C	UTP21
S000002205	YDL047W	SIT4	S000006073	YPL152W	RRD2
S000005151	YNL207W	RIO2	S000005816	YOR290C	SNF2
S000003079	YGL111W	NSA1	S000001130	YHR088W	RPF1
S000003065	YGL097W	SRM1	S000004975	YNL030W	HHF2
S000002534	YDR127W	ARO1	S000000897	YER095W	RAD51
S000004274	YLR284C	ECI1	S000005706	YOR180C	DCI1
S000004683	YMR078C	CTF18	S000005454	YOL094C	RFC4
S000002388	YDL229W	SSB1	S000001267	YIL005W	EPS1
S000002711	YDR303C	RSC3	S000003288	YGR056W	RSC1
S000002993	YGL025C	PGD1	S000003119	YGL151W	NUT1
S000002494	YDR087C	RRP1	S000004947	YNL002C	RLP7
S000000312	YBR108W	AIM3	S000002796	YDR388W	RVS167
S000002730	YDR322W	MRPL35	S000003577	YJL041W	NSP1
S000000912	YER110C	KAP123	S000004466	YML007W	YAP1
S000000098	YBL002W	HTB2	S000003210	YGL241W	KAP114
S000002398	YDL239C	ADY3	S000001227	YHR184W	SSP1
S000004852	YMR239C	RNT1	S000005195	YNL251C	NRD1
S000002209	YDL051W	LHP1	S000006164	YPL243W	SRP68
S000002802	YDR394W	RPT3	S000003016	YGL048C	RPT6
S000000451	YBR247C	ENP1	S000004735	YMR128W	ECM16
S000001284	YIL022W	TIM44	S000003679	YJL143W	TIM17
S000001511	YKL028W	TFA1	S000005411	YOL051W	GAL11
S000006014	YPL093W	NOG1	S000006220	YPR016C	TIF6
S000003506	YGR274C	TAF1	S000004607	YMR005W	TAF4
S000000004	YAL005C	SSA1	S000001243	YHR200W	RPN10
S000000364	YBR160W	CDC28	S000005899	YOR372C	NDD1
S000003676	YJL140W	RPB4	S000005365	YOL005C	RPB11
S000006134	YPL213W	LEA1	S000006386	YPR182W	SMX3
S000002249	YDL091C	UBX3	S000002284	YDL126C	CDC48
S000000201	YBL105C	PKC1	S000006369	YPR165W	RHO1
S000000831	YER029C	SMB1	S000003088	YGL120C	PRP43
S000002274	YDL116W	NUP84	S000001540	YKL057C	NUP120
S000000214	YBR010W	HHT1	S000004925	YMR308C	PSE1
S000001909	YFR013W	IOC3	S000003101	YGL133W	ITC1
S000005028	YNL084C	END3	S000005707	YOR181W	LAS17
S000002319	YDL160C	DHH1	S000002786	YDR378C	LSM6
S000001889	YFL005W	SEC4	S000006221	YPR017C	DSS4
S000003999	YLR009W	RLP24	S000006014	YPL093W	NOG1
S000001900	YFR004W	RPN11	S000005008	YNL064C	YDJ1
S000003162	YGL194C	HOS2	S000001374	YIL112W	HOS4
S000001897	YFR001W	LOC1	S000001094	YHR052W	CIC1
S000003034	YGL066W	SGF73	S000005508	YOL148C	SPT20
S000000677	YCR081W	SRB8	S000002716	YDR308C	SRB7
S000001026	YHL034C	SBP1	S000004165	YLR175W	CBF5
S000002368	YDL209C	CWC2	S000002890	YDR482C	CWC21
S000000974	YER172C	BRR2	S000001794	YKR086W	PRP16
S000002619	YDR211W	GCD6	S000006158	YPL237W	SUI3
S000000186	YBL090W	MRP21	S000000455	YBR251W	MRPS5
S000002420	YDR013W	PSF1	S000005506	YOL146W	PSF3
S000001464	YIR025W	MND2	S000005116	YNL172W	APC1
S000002494	YDR087C	RRP1	S000006132	YPL211W	NIP7
S000005442	YOL082W	ATG19	S000006253	YPR049C	ATG11
S000001551	YKL068W	NUP100	S000005217	YNL273W	TOF1
S000004699	YMR093W	UTP15	S000006341	YPR137W	RRP9
S000002255	YDL097C	RPN6	S000001628	YKL145W	RPT1
S000003545	YJL008C	CCT8	S000004735	YMR128W	ECM16
S000000517	YCL011C	GBP2	S000003906	YJR145C	RPS4A
S000001240	YHR197W	RIX1	S000005798	YOR272W	YTM1
S000000815	YER013W	PRP22	S000003959	YLL036C	PRP19
S000000364	YBR160W	CDC28	S000006048	YPL127C	HHO1
S000005005	YNL061W	NOP2	S000005589	YOR063W	RPL3
S000001177	YHR135C	YCK1	S000005703	YOR177C	MPC54
S000003352	YGR120C	COG2	S000004016	YLR026C	SED5
S000000979	YER177W	BMH1	S000003329	YGR097W	ASK10
S000002633	YDR225W	HTA1	S000004434	YLR442C	SIR3
S000002483	YDR076W	RAD55	S000006074	YPL153C	RAD53
S000000931	YER129W	SAK1	S000001924	YFR028C	CDC14
S000002388	YDL229W	SSB1	S000001006	YHL014C	YLF2
S000000653	YCR057C	PWP2	S000006348	YPR144C	NOC4
S000003506	YGR274C	TAF1	S000006050	YPL129W	TAF14
S000003090	YGL122C	NAB2	S000006099	YPL178W	CBC2
S000003060	YGL092W	NUP145	S000001551	YKL068W	NUP100
S000003651	YJL115W	ASF1	S000003945	YLL022C	HIF1
S000000098	YBL002W	HTB2	S000005145	YNL201C	PSY2
S000004239	YLR249W	YEF3	S000006284	YPR080W	TEF1
S000004652	YMR049C	ERB1	S000005005	YNL061W	NOP2
S000002233	YDL075W	RPL31A	S000005054	YNL110C	NOP15
S000001900	YFR004W	RPN11	S000003551	YJL014W	CCT3
S000003640	YJL104W	PAM16	S000003998	YLR008C	PAM18
S000000134	YBL038W	MRPL16	S000005199	YNL255C	GIS2
S000002598	YDR190C	RVB1	S000005051	YNL107W	YAF9
S000002835	YDR427W	RPN9	S000001900	YFR004W	RPN11
S000003235	YGR003W	CUL3	S000003813	YJR052W	RAD7
S000006432	YIL009C-A	EST3	S000004310	YLR318W	EST2
S000002307	YDL148C	NOP14	S000005933	YPL012W	RRP12
S000003306	YGR074W	SMD1	S000004509	YML046W	PRP39
S000003175	YGL207W	SPT16	S000006256	YPR052C	NHP6A
S000004997	YNL052W	COX5A	S000005199	YNL255C	GIS2
S000002324	YDL165W	CDC36	S000000870	YER068W	MOT2
S000000927	YER125W	RSP5	S000003368	YGR136W	LSB1
S000004873	YMR260C	TIF11	S000005645	YOR119C	RIO1
S000000974	YER172C	BRR2	S000006434	YLR438C-A	LSM3
S000001240	YHR197W	RIX1	S000003658	YJL122W	ALB1
S000004699	YMR093W	UTP15	S000005604	YOR078W	BUD21
S000004639	YMR036C	MIH1	S000005587	YOR061W	CKA2
S000000831	YER029C	SMB1	S000003783	YJR022W	LSM8
S000001679	YKL196C	YKT6	S000004083	YLR093C	NYV1
