8697	S000003152
8697	S000004035
8697	S000005721
8697	S000003420
8697	S000003054
8697	S000004659
8697	S000001508
8697	S000006162
8697	S000003567
8697	S000002832
8697	S000005552
8697	S000003411
8697	S000003610
6159	S000006205
6159	S000003624
6159	S000002642
6159	S000002541
6159	S000001473
6159	S000000319
6159	S000005284
6342	S000002268
6342	S000000580
6342	S000000581
6342	S000000465
6342	S000000613
6342	S000007231
6342	S000004448
6342	S000000644
6342	S000000978
6796	S000000028
6796	S000000833
6796	S000003178
6796	S000003740
6796	S000002736
6796	S000002290
6796	S000001885
6796	S000005369
6796	S000005385
6796	S000000894
6797	S000004415
6797	S000002598
6797	S000003118
6797	S000004042
6797	S000006156
6797	S000005667
6797	S000028628
6797	S000002160
6797	S000003117
6797	S000000854
6797	S000001881
6797	S000005385
6797	S000000894
6797	S000006050
6797	S000005199
6797	S000003617
6797	S000005715
6794	8070
6794	S000002645
6794	6326
6795	S000002388
6795	S000003214
6795	S000003073
6795	S000001900
6795	S000001910
6795	S000002918
6795	S000006027
6795	S000000004
6795	S000001315
6795	S000006122
6795	S000000864
6795	S000003496
6793	S000002813
6793	S000005199
6793	S000000134
6793	S000003323
6793	S000000642
6793	S000001714
6793	S000002704
6793	S000004431
6793	S000004487
6793	S000000667
6793	S000002645
6793	S000003599
6793	S000006094
6793	S000003452
6793	S000003577
6790	S000005226
6790	S000000369
6790	S000005679
6790	S000001630
6790	S000005175
6790	S000000094
6790	S000005208
6790	S000005189
6790	S000001629
6791	6304
6791	6303
8808	7681
8808	7262
6798	S000004997
6798	S000003881
6798	S000005885
6798	S000004174
6798	S000004385
6798	S000007247
6798	S000002920
6798	S000005303
6798	S000004046
6799	S000002405
6799	6207
5854	S000003955
5854	5853
5855	S000004241
5855	S000001600
5855	S000000426
5855	S000001382
5855	S000000834
5857	S000001676
5857	S000001899
5857	S000005995
5857	S000003318
5857	S000001532
5857	S000004478
5857	S000000935
5850	S000002918
5850	S000002736
5850	S000003372
5850	S000029704
5850	S000006130
5850	S000000360
5850	S000003849
5851	S000002642
5851	S000006032
5851	S000001900
5851	S000003624
5851	S000005656
5852	S000004645
5852	S000003607
5852	S000001900
5852	S000003624
5852	S000006032
5852	S000004565
5852	S000000871
5853	S000004085
5853	S000000449
5853	S000004647
5853	S000005090
5853	S000004588
5853	S000000450
8303	S000005008
8303	S000000331
8303	S000004849
8303	S000005533
8303	S000004410
8303	S000001900
8303	S000003949
8303	S000000004
8303	S000005083
8303	S000000359
8303	S000000905
8303	S000000276
8303	S000005553
8303	S000001880
8303	S000005399
8303	S000000330
8303	S000002578
8303	S000000303
8303	S000003947
8303	S000002666
5858	S000001676
5858	S000001899
5858	S000004928
5858	S000005952
5858	S000004478
5858	S000002844
5858	S000006100
5858	S000000935
6726	5375
6726	S000003741
6726	7161
6726	5830
6249	6248
6249	6247
8306	7325
8306	7639
8306	8614
8301	S000005897
8301	S000000521
8301	S000002520
8301	S000004908
8301	S000003372
8301	S000006154
8301	S000000818
8301	S000002726
8301	S000001762
8301	S000006174
8301	S000000180
8301	S000003416
8301	S000002588
8301	S000004373
8301	S000006345
8301	S000004593
8301	S000002662
8301	S000003550
8301	S000001449
8301	S000001924
8301	S000003185
8301	S000003896
8301	S000004190
8301	S000003084
8301	S000005939
8301	S000002557
8301	S000002556
8301	S000003567
8301	S000003054
8301	S000002940
8301	S000003814
8301	S000002186
8301	S000004762
8301	S000000534
8301	S000004035
8301	S000005721
8301	S000004914
8301	S000006076
8301	S000004659
8301	S000002161
8301	S000006250
8301	S000001505
8301	S000000311
8301	S000005795
8301	S000002388
8301	S000000130
8301	S000006380
8301	S000002832
8301	S000005876
8301	S000001886
8301	S000005552
8301	S000004683
8301	S000001234
8301	S000002421
8301	S000001137
8301	S000006162
8301	S000003610
6724	6697
6724	S000004918
6580	6249
6580	6574
8758	S000003158
8758	S000002347
8758	8158
5488	9631
5488	5394
5488	S000001386
8759	8358
8759	8646
8759	9514
8283	7283
8283	7257
8283	8534
8283	8944
7992	7183
7992	6798
7992	5974
8209	7381
8209	6836
8209	7304
7991	7517
7991	9025
7991	S000001495
7889	7081
7889	6570
8690	8037
8690	8191
8690	9330
8207	7181
8207	9422
8207	7651
7881	6812
7881	6768
7880	S000000659
7880	7450
7883	6931
7883	S000004202
7882	6700
7882	6856
7885	S000005000
7885	6818
7885	6640
7884	7373
7884	6937
7887	5755
7887	S000005159
7886	7571
7886	6797
7886	9864
8304	9060
8304	8095
8304	S000004359
8304	S000005582
8205	S000003438
8205	S000005288
8205	S000005289
8205	S000000920
8205	S000000994
8205	S000001941
8205	S000004402
8205	S000004763
8205	S000000927
8205	S000005602
8205	S000005489
8205	S000003055
8205	S000000514
8205	S000001418
8205	S000003500
8205	S000003119
8205	S000002499
8205	S000001696
8205	S000004715
8205	S000001722
8205	S000003962
8205	S000002894
9528	8963
9528	8760
9529	8823
9529	8652
9258	9825
9258	8805
9258	8768
9259	9261
9259	8888
9259	S000003360
9256	8681
9256	8504
9257	7957
9257	8779
9257	6882
9257	9327
9257	8716
9527	8475
9527	9514
9527	9296
9252	8435
9252	8572
9253	8347
9253	8355
9250	S000001663
9250	S000003044
9250	S000004065
9250	S000002156
9250	S000002104
9250	S000003317
9250	S000004488
9250	S000004359
9250	S000000123
9250	S000004019
9250	S000002432
9250	S000004538
9250	S000005013
9250	S000005011
9250	S000000967
9250	S000005622
9250	S000001280
9250	S000000395
9250	S000005487
9250	S000000393
9250	S000002471
9250	S000003071
9250	S000002240
9250	S000000627
9250	S000005480
9250	S000004440
9250	S000005589
9250	S000005481
9250	S000004855
9250	S000002855
9250	S000001246
9250	S000006141
9250	S000004750
9250	S000000252
9250	S000003884
9250	S000000235
9250	S000003968
9250	S000005199
9250	S000003962
9250	S000004751
9250	S000005245
9250	S000003713
9251	9072
9251	9535
9251	9504
9251	S000004211
9251	8287
9251	6948
9251	7621
9251	7967
7867	7710
7867	6534
7865	6942
7865	7420
7864	S000005736
7864	S000004410
7864	S000000221
7864	S000002157
7864	S000006260
7864	S000005677
7864	S000003336
7864	S000001511
7864	S000000483
7864	S000003418
7864	S000002299
7864	S000006050
7864	S000001283
7864	S000003038
7864	S000000824
7864	S000005750
7864	S000003237
7864	S000001770
7864	S000003011
7864	S000004890
7864	S000006290
7864	S000001083
7864	S000002812
7864	S000006391
7864	S000002918
7864	S000000358
7864	S000005365
7864	S000004470
7863	S000004232
7863	S000002391
7863	S000028423
7863	S000003627
7863	S000002128
7863	S000005780
7863	S000003194
7863	S000004056
7863	S000004519
7863	S000004481
7863	S000002822
7863	S000005629
7863	S000000728
7863	S000001461
7863	S000005593
7863	S000002990
7863	S000003770
7863	S000004757
7863	S000005611
7863	S000003539
7861	7399
7861	7734
7860	8592
7860	7185
7860	S000001406
8093	S000002160
8093	9864
8093	7886
8201	S000005430
8201	9048
8201	8591
8201	7860
8201	9354
9434	9050
9434	S000002388
9434	S000001283
9434	8704
7869	S000005895
7869	S000005670
7869	S000001234
7869	S000002625
7869	S000000566
7869	S000000264
7869	S000006115
7869	S000000303
7869	S000000975
7869	S000000966
7869	S000004279
7869	S000005217
7869	S000004651
7869	S000003628
7869	S000002200
7869	S000006339
7869	S000002777
7869	S000002599
7869	S000001528
7869	S000005805
7869	S000005550
7869	S000005551
7869	S000003927
7869	S000003804
7868	S000005897
7868	S000004806
7868	S000000137
7868	S000001900
7868	S000006380
7868	S000002284
7868	S000003367
7868	S000003324
7868	S000002478
7868	S000002835
7868	S000002979
7868	S000003568
7868	S000005099
7868	S000004931
7868	S000003016
7868	S000003439
7868	S000000154
7625	7624
7625	8893
7625	5464
9435	8432
9435	9275
8091	S000000522
8091	S000002278
8091	S000005133
8091	S000006056
8091	S000007224
8091	S000000893
8091	S000000004
8091	S000001805
8091	S000003856
8091	S000002435
8091	S000000867
8091	S000005702
8091	S000001631
8091	S000003466
8091	S000004893
8091	S000006101
8091	S000007237
8091	S000004369
8091	S000000373
8091	S000005432
8091	S000000854
8091	S000001396
8232	5779
8232	7264
8232	S000005141
9432	9121
9432	8791
8090	S000001747
8090	S000001229
8090	S000005127
8090	S000004198
8090	S000001756
8090	S000004369
8090	S000000281
8090	S000002885
8090	S000001686
8090	S000000399
8090	S000005884
8090	S000000829
8090	S000002332
8090	S000002691
8090	S000004590
8090	S000003827
8090	S000006100
8090	S000006101
8090	S000003068
9433	9018
9433	9297
6378	S000003862
6378	S000003874
6378	5557
6378	6307
6379	5224
6379	S000001353
9412	8488
9412	9006
9413	8849
9413	10019
9413	8988
9414	8028
9414	9597
9414	8587
9415	8376
9415	9091
9415	9092
9415	8549
9415	9774
9415	9052
9416	8376
9416	9696
9416	8534
9416	8783
9417	9702
9417	8827
9417	8598
6370	6367
6370	8013
6370	6036
6372	5482
6372	6035
6373	5405
6373	5323
6374	5494
6374	S000002238
6375	5417
6375	S000000401
6375	S000006357
6376	5892
6376	6203
6377	6112
6377	5760
6377	6964
9616	9126
9616	8756
9616	9520
9616	8312
9616	9025
9616	S000001283
7788	S000005224
7788	S000004046
7788	S000002371
7788	S000000245
7788	S000001233
7788	S000002980
7788	S000004090
7788	S000001900
7788	S000000846
7788	S000002969
7788	S000001049
7788	S000004467
7788	S000002244
7788	S000004815
7788	S000004617
7788	S000003407
7788	6153
7788	S000000760
7788	S000003292
7788	S000006395
7788	S000003809
7788	S000003962
7788	S000001114
9617	8993
9617	9284
9614	9456
9614	8825
9638	8915
9638	9264
9328	8936
9328	8476
9329	9257
9329	9112
8954	S000003631
8954	S000000404
8954	S000000249
8954	S000004103
8954	S000004798
8954	S000005757
8954	S000005738
8954	S000000999
8954	6628
8954	S000002743
8954	S000002318
8954	S000001924
8954	S000006369
8954	S000004354
8954	S000004219
8954	S000004311
8954	S000001868
8954	S000001126
8954	S000004444
8954	S000001047
8954	S000002575
8954	S000003664
8954	S000002510
8954	S000000537
8954	S000000926
8954	S000000927
8954	S000000920
8954	S000000532
8954	S000001309
8954	S000003962
8954	8539
8954	S000002591
8954	S000003272
8954	S000006161
8954	S000002672
8954	S000005807
8954	S000003693
8954	S000000039
8954	S000000112
8954	S000003846
8954	S000004305
8954	S000003944
8954	S000000934
9322	S000004322
9322	8499
9322	S000003063
9322	S000001524
9323	S000006248
9323	S000001765
9323	S000002354
9323	S000001314
9323	S000000395
9323	S000002233
9323	S000003350
9323	S000006052
9323	S000000653
9323	S000006132
9323	S000003317
9323	S000003103
9323	S000002908
9323	S000000919
9323	S000002239
9323	S000002295
9323	S000002240
9323	S000004317
9323	S000001802
9323	S000002826
9323	S000002135
9323	S000004332
9323	S000005400
9323	S000005401
9323	S000005011
9323	S000003484
9323	S000001063
9323	S000006336
9323	S000003259
9323	S000000780
9323	S000005709
9323	S000004175
9323	S000001410
9323	S000006247
9323	S000004398
9323	S000005589
9323	S000004052
9323	S000000933
9323	S000000470
9323	S000005399
9323	S000000235
9323	S000006064
9323	S000001855
9323	S000004488
9323	S000002999
9323	S000000183
9323	S000002288
9323	S000006000
9323	S000002790
9323	S000004538
9323	S000004559
9323	S000004325
9323	S000005246
9323	S000001025
9323	S000002467
9323	S000003672
9320	8677
9320	8334
9321	9481
9321	9224
9321	9519
9321	8416
9321	9225
9326	8755
9326	9230
9326	9327
9326	8643
9327	8822
9327	8867
9327	8865
9327	9289
9327	9112
9324	9748
9324	8767
9324	8893
9325	8986
9325	S000005677
8941	S000005596
8941	S000001662
8941	S000003063
8941	S000002304
8941	S000004101
8941	S000000757
8941	S000002351
8941	S000005972
8941	S000003105
8941	S000001556
8941	S000002216
8941	S000003352
8941	S000000959
8941	S000003022
8941	S000001402
8941	S000003329
8941	S000001338
8941	S000000146
8941	S000000368
8941	S000003895
8941	S000004352
8941	S000000284
8941	S000001947
8941	S000004906
8941	S000002544
8941	S000004258
8941	S000004259
8941	S000002515
8941	S000005742
8941	S000002129
8941	S000004029
8941	S000005641
8941	S000006254
8941	S000003541
8941	S000002597
8941	S000000885
8941	S000002880
8941	S000000198
8941	S000001738
8941	S000004996
8941	S000004986
8941	S000005309
8941	S000004300
8941	S000002258
8941	S000002973
8941	S000003659
8941	S000003793
8940	S000001153
8940	S000001662
8940	S000004906
8940	S000002600
8940	S000001556
8940	S000000487
8940	S000001371
8940	S000006385
8940	S000004257
8940	S000004259
8940	S000004016
8940	S000002736
8940	S000003321
8940	S000006006
8940	S000000886
8940	S000000198
8940	S000004994
8940	S000002388
8940	S000004536
8940	S000003961
8940	S000002515
8940	S000004473
8940	S000003659
8943	7594
8943	8309
8943	7068
8944	7283
8944	S000003577
8944	8535
8947	S000005732
8947	S000004842
8947	S000003044
8947	S000005933
8947	9533
8947	S000006220
8947	S000005589
8947	S000000183
8947	S000006014
8947	S000002172
8947	S000003477
8947	S000004947
8947	S000001094
8947	S000006052
8947	S000003335
8947	S000006119
8947	S000002820
8947	S000003088
8947	S000006132
8947	S000003992
8947	S000000346
8947	S000002240
8947	S000002904
8947	S000003957
8947	S000000808
8947	8908
8947	S000004441
8947	S000003931
8947	S000005401
8947	S000005964
8947	S000004652
8947	S000005252
8947	S000004650
8947	S000002367
8947	S000001655
8947	S000001897
8947	S000000928
8947	9504
8947	S000004903
8947	S000002189
8947	S000002494
8947	S000000559
8947	S000003079
8947	S000005798
8947	S000001240
8947	S000001894
8947	8246
8947	S000001492
8947	S000005005
8947	S000002388
8947	9291
8947	S000004096
8947	S000003322
8947	S000004855
8947	S000004186
8947	S000004266
8947	S000001504
8947	S000003968
8947	S000001130
8947	S000001108
8947	S000001395
8947	S000005437
8947	8667
8947	9550
8947	S000005054
8947	S000002467
8947	S000001789
8947	S000000935
8946	7177
8946	7621
8946	9916
8949	S000002728
8949	S000000229
8949	S000000912
8949	S000004798
8949	S000006125
8949	S000003163
8949	S000001849
8949	S000002622
8949	S000001512
8949	S000005127
8949	S000001356
8949	S000000655
8949	S000005835
8949	S000005786
8949	S000006382
8949	S000001900
8949	S000004282
8949	S000002691
8949	S000003315
8949	S000000221
8949	S000002559
8949	S000001905
8949	S000004170
8949	S000005668
8949	S000002534
8949	S000001587
8949	S000000259
8949	S000001656
8949	S000005662
8949	S000002341
8949	S000000649
8949	S000003405
8949	S000001734
8949	S000006161
8949	S000000170
8949	S000003323
8949	S000000111
8949	S000006319
8948	S000005105
8948	8513
7267	S000004791
7267	S000001933
7267	S000005150
7267	S000000292
7267	S000004976
7267	S000000399
7267	S000006222
7267	S000000213
7267	S000002635
7267	S000004975
7267	S000000214
7267	S000004570
7267	S000005564
7267	S000001845
10003	9904
10003	9809
10003	9851
10003	9663
10003	9670
7261	S000002528
7261	6013
7260	S000006149
7260	S000000442
7260	S000006155
7260	S000006240
7260	S000004183
7260	S000003463
7260	S000001773
7260	S000000776
7260	S000001724
7260	S000000466
7260	S000002228
7260	S000004013
7260	S000002301
7260	S000006019
7263	6961
7263	5778
7263	7986
7262	6932
7262	9077
7262	S000005534
6204	5950
6204	S000003780
6205	S000000429
6205	S000002272
6205	S000000430
6205	S000000470
6205	S000003780
6205	S000002191
6206	5969
6206	S000002667
6207	S000006402
6207	5840
6200	S000001416
6200	S000001415
6200	5454
6201	7180
6201	5882
6201	S000003753
6202	S000006337
6202	5893
6203	S000001251
6203	5947
8280	S000005596
8280	S000003393
8280	S000005201
8280	S000000833
8280	S000003166
8280	S000006221
8280	S000005917
8280	S000001726
8280	S000003129
8280	S000005853
8280	S000005216
8280	S000004989
8280	S000003975
8280	S000001036
8280	S000003740
8280	S000004905
8280	S000000185
8280	S000003178
8280	S000004291
8280	S000001776
8280	S000005338
8280	S000004831
8280	S000003404
8280	S000001618
8280	S000003881
8280	S000000135
8280	S000000938
8280	S000001856
6208	S000000983
6208	5884
6209	S000003882
6209	S000002706
6209	S000005999
6209	S000001900
6209	S000007267
6209	S000006224
6209	S000007255
6209	S000000243
6209	S000007247
6209	S000002162
6209	S000007274
6209	S000004286
6209	S000000195
6209	S000002340
6209	6211
6209	S000001499
6209	S000005259
6209	S000002785
6209	5774
6209	S000007268
6209	S000006192
8485	7416
8485	7620
9099	8187
9099	S000000963
6808	S000002362
6808	S000003396
6808	S000003368
6808	S000005484
6808	S000006026
6808	S000005476
6808	S000001884
6808	S000003585
6808	S000004497
6808	S000003290
6809	S000002247
6809	S000002246
6809	S000028753
6809	S000005084
6809	S000004316
6809	S000005693
6809	S000003585
6809	S000004571
6809	S000002847
6809	S000004497
6809	S000000682
6806	6469
6806	S000000013
6807	8798
6807	S000003750
6807	6023
6804	6017
6804	S000001561
6805	S000003147
6805	6201
6802	6339
6802	S000005977
6803	5721
6803	6272
6800	S000004090
6800	6153
6800	S000001233
6800	S000003292
9744	9273
9744	9458
9745	9032
9745	9367
9746	9554
9746	9377
9747	9142
9747	9537
9740	9442
9740	9518
9741	9371
9741	9550
9741	9615
9741	9504
9741	9291
9742	9559
9742	9383
9743	9198
9743	9075
5291	S000004598
5291	S000004193
5291	S000003344
5291	S000001419
5291	S000007260
5291	S000005199
5291	S000007611
9748	9108
9748	S000003947
9748	S000006375
9748	8303
9748	S000006344
9748	9955
9748	9631
9748	S000004736
9748	6366
9749	S000003140
9749	S000003222
9749	S000001445
9749	S000001213
9749	S000004888
9749	S000000209
9749	S000000045
9749	S000002907
9749	S000002840
9749	S000000127
9749	S000005080
9749	S000003708
9749	S000002796
9749	S000001283
9749	S000002410
9749	S000000439
9749	S000001857
9749	S000001503
9749	S000003687
9749	S000004585
9749	S000006391
9749	S000005849
9749	S000001918
9749	S000002409
9749	S000003962
9749	S000006097
9749	S000004579
9749	S000004284
9749	S000005738
9749	S000001626
9749	S000004170
9749	S000003351
9749	S000003450
9749	S000001628
9749	S000003895
9749	S000002348
9749	S000003723
9749	S000005187
9749	S000004466
9749	S000002103
9749	S000005334
9749	S000006234
9749	S000003500
9749	S000001325
9749	S000003112
9749	S000005483
9749	S000000494
9749	S000002812
9749	S000005028
9749	S000004121
9749	S000003822
9749	S000004848
9749	S000003065
9749	S000004624
9749	S000004384
9749	S000005650
9749	S000001642
9749	S000002600
9749	S000001258
9749	S000001551
9749	S000001924
9749	S000000480
9749	S000002299
9749	S000001124
9749	S000000967
9749	S000003838
9749	S000002362
9749	S000005140
9749	S000001411
9749	S000003368
9749	S000005664
9749	S000004781
9749	S000003360
9749	S000006041
9749	S000002281
9749	S000028510
9749	S000004731
9749	S000001016
9749	S000001173
9749	S000006288
9749	S000000994
9749	S000004650
9749	S000000103
9749	S000001377
9749	S000005544
9749	S000001069
9749	S000002577
9749	S000000927
9749	S000005947
9749	S000000059
9749	S000001472
9749	S000000197
9749	S000003300
9749	S000000358
9749	S000002469
9749	S000002545
9749	S000005572
9749	S000003494
5182	S000000256
5182	S000002439
5182	S000000597
5183	S000002796
5183	S000003028
5183	S000002992
5181	S000004274
5181	S000005706
5181	S000007246
5186	9955
5186	S000000363
5186	5179
5187	S000006302
5187	S000005396
5187	S000005105
5184	S000005893
5184	S000006325
5184	S000005091
5185	9713
5185	5155
5185	S000000026
5188	S000006027
5188	S000001211
5188	S000005310
5189	S000002146
5189	5178
8839	8949
8839	7984
8839	8132
8838	9385
8838	8693
8838	8102
8835	S000001579
8835	S000004063
8835	S000001766
8835	S000005086
8835	S000000541
8835	S000000612
8835	S000000561
8835	S000000467
8835	S000000568
8835	S000000125
8835	S000002473
8835	S000000589
8835	S000005350
8835	S000004729
8835	S000002618
8835	S000002532
8835	S000004765
8835	S000003257
8835	S000000538
8835	S000000551
8835	S000001327
8835	S000002492
8835	S000000052
8835	S000003441
8835	8414
8835	S000001875
8835	S000004996
8835	S000001913
8835	S000003192
8835	6313
8835	7503
8835	S000006360
8834	7881
8834	8833
8830	7853
8830	S000000951
8830	9427
8833	S000003279
8833	7083
7399	S000002838
7399	6620
5625	S000002970
5625	S000005441
5625	S000000822
5625	S000005898
9227	9027
9227	S000005335
8167	7097
8167	8621
8167	7668
9226	8431
9226	8799
7676	7258
7676	6108
7674	7516
7674	7155
7674	8635
7675	7074
7675	9050
7675	6606
7673	6877
7673	6922
7670	6960
7670	6654
7671	S000001582
7671	S000002104
7671	S000002241
7671	S000002325
7671	S000001655
7671	S000001565
7671	S000004336
7671	S000003727
7671	S000003726
7671	S000001108
7671	S000000627
7671	S000003762
7671	S000004751
7671	S000005199
7671	S000001281
5459	S000003898
5459	5318
9596	9414
9596	8813
7078	5125
7078	S000002738
7079	6613
7079	7078
7079	6614
5450	5449
5450	S000005525
5451	5450
5451	5448
5452	S000004092
5452	S000002525
5452	S000003209
5452	S000005116
5452	S000004117
5452	S000000180
5452	S000005775
5452	S000002668
5452	5672
5452	S000002166
5452	S000001464
5452	5962
5452	S000001505
5452	S000001932
5452	S000001209
5453	5275
5453	S000002748
5454	5352
5454	S000004677
5455	5336
5455	S000001858
7072	S000005617
7072	S000005199
7072	6595
8806	S000000913
8806	S000004925
8806	S000005977
8806	S000005978
8806	S000005952
8806	S000004849
8806	S000000240
8806	S000003241
8806	S000004885
8806	S000005284
8806	S000000284
8806	S000000364
8806	S000004258
8806	S000004172
8806	S000005141
8806	S000005079
8806	S000004289
8806	S000005608
8806	S000005609
8806	S000001716
8806	S000001770
8806	S000002598
8806	S000000595
8806	S000004342
8806	S000002384
8806	S000003961
8806	S000005008
8806	S000006090
9221	8897
9221	8632
8626	S000004920
8626	S000005596
8626	S000004848
8626	S000003065
8626	S000003395
8626	S000003068
8626	S000002332
8626	S000002331
8626	S000005498
8626	S000000739
8626	S000000200
8626	S000001626
8626	5526
8626	S000004590
8626	S000003573
8626	S000001531
8626	S000004198
8626	S000000281
8626	S000000280
8626	S000003158
8626	S000005057
8626	S000002535
8626	S000002534
8626	S000002991
8626	S000004428
8626	S000000788
8626	S000001325
8626	S000001715
8626	6934
8626	S000001659
8626	S000002655
8626	S000006101
8626	S000002917
8626	S000002916
8626	9030
8626	S000003899
8626	S000001015
8683	8242
8683	S000001871
9592	S000004432
9592	S000004068
9592	S000005972
9592	S000003063
9592	S000004388
9592	S000000885
9592	9071
9592	S000000757
9592	S000006153
9592	S000002544
9592	S000003105
9592	S000004606
9592	S000002216
9592	S000003690
9592	S000003352
9592	S000001947
9592	S000003022
9592	S000003573
9592	S000002988
9592	S000000810
9592	S000000777
9592	8780
9592	S000002610
9592	S000000347
9592	S000001338
9592	S000001487
9592	S000000146
9592	S000000368
9592	S000000004
9592	S000006309
9592	S000000284
9592	S000002906
9592	S000004252
9592	S000001310
9592	S000005742
9592	S000005596
9592	S000002880
9592	S000004258
9592	S000004675
9592	S000002515
9592	S000001023
9592	S000005378
9592	S000005601
9592	S000005216
9592	S000006027
9592	S000000421
9592	S000000131
9592	S000001679
9592	S000004415
9592	S000000213
9592	S000005594
9592	S000002597
9592	S000002304
9592	S000001856
9592	S000001266
9592	S000000198
